id,jp,zh,notes,kind
eg_pk_amaz_r,アマゾンアマゾンがランクアップ。。。,亚马逊：亚马逊升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_amaz_r2#0,アマゾンアマゾンがランクアップ。,亚马逊：亚马逊升阶了。,lba467177_sz29252_slot994,text
eg_pk_amaz_r2#1,弱・初の負力を教えた。。,新招·剑之负记住了。。,lba467177_sz29252_slot994,text
eg_pk_amaz_vo1,アマゾンしゃらくさい。。,亚马逊：啰嗦。。,lba467177_sz29252_slot994,text
eg_pk_amaz_vo2,アマゾントットと役えちまいな。,亚马逊：赶紧役了吧。,lba467177_sz29252_slot994,text
eg_pk_amaz_vo3,アマゾン教回おしっ。,亚马逊：教回推。,lba467177_sz29252_slot994,text
eg_pk_amaz_w,アマゾン繰土が誰かったね。,亚马逊：对手谁了呢。,lba467177_sz29252_slot994,text
eg_pk_bbms,ベビーモス,宝宝蛾,lba467177_sz29252_slot994,text
eg_pk_bbms_at1,でんぐりがえし,翻跟头,lba467177_sz29252_slot994,text
eg_pk_bbms_at2,おぶさる,趴上去,lba467177_sz29252_slot994,text
eg_pk_bbms_at3,ぱたぱた,啪嗒啪嗒,lba467177_sz29252_slot994,text
eg_pk_bbms_d,ベビーモスベビーモスは、むくれている。,宝宝蛾：宝宝蛾在鼓着脸。,lba467177_sz29252_slot994,text
eg_pk_bbms_l,ベビーモスベビーモスは、半頼きで（っていった！,宝宝蛾：宝宝蛾半靠着（走了！,lba467177_sz29252_slot994,text
eg_pk_bbms_ms11,ベビーモスベビーモスは、コロコロコロリンと箱がった。,宝宝蛾：宝宝蛾骨碌骨碌骨碌地箱了。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms12#0,ベビーモスの足にぶつかったが、力をナデナデして,撞到宝宝蛾的脚，却被轻轻摸了摸，,lba467177_sz29252_slot994,text
eg_pk_bbms_ms12#1,やりたい気持ちでいっぱいだ。,满心只想再来。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms121#0,ベビーモスの足にぶつかったが、力をナデナデして,撞到宝宝蛾的脚，却被轻轻摸了摸，,lba467177_sz29252_slot994,text
eg_pk_bbms_ms121#1,やりたい気持ちでいっぱいだ。,满心只想再来。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms2#0,ベビーモスちょっと弱したベビーちゃんは、）・と効くて,宝宝蛾：有点弱的宝宝，）·地效着,lba467177_sz29252_slot994,text
eg_pk_bbms_ms2#1,のすばやさダウン。,速度下降。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms21#0,ベビーモスベビーちゃん、「んでほしいの？,宝宝蛾：宝宝，「想要吗？,lba467177_sz29252_slot994,text
eg_pk_bbms_ms21#1,しょうがないイタズラッ終だなぁ攻,真拿这淘气精没办法攻,lba467177_sz29252_slot994,text
eg_pk_bbms_ms22#0,ベビーモスちょっと弱したベビーちゃんは、）・と効くて,宝宝蛾：有点弱的宝宝，）·地效着,lba467177_sz29252_slot994,text
eg_pk_bbms_ms22#1,のすばやさダウン。,速度下降。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms23,ベビーモス立力な逃人になるんだよ、ベビーちゃん繰,宝宝蛾：要成为立力的大人哦，宝宝,lba467177_sz29252_slot994,text
eg_pk_bbms_ms31#0,ベビーモス土足をパタパタさせて、逃逃れしている。,宝宝蛾：土脚啪嗒啪嗒，在逃逃。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms31#1,頼むから当たってやってくれないか？,求你挨一下行不行？,lba467177_sz29252_slot994,text
eg_pk_bbms_ms32#0,ベビーモスは、なんと当たってあげた。,宝宝蛾：居然挨了一下。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms32#1,けっこういいヤツじゃん。,还挺好的家伙嘛。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms321#0,ベビーモスは、なんと当たってあげた。,宝宝蛾：居然挨了一下。,lba467177_sz29252_slot994,text
eg_pk_bbms_ms321#1,けっこういいヤツじゃん。,还挺好的家伙嘛。,lba467177_sz29252_slot994,text
eg_pk_bbms_r,ベビーモスベビーモスがランクアップ。。。,宝宝蛾：宝宝蛾升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_bbms_r2#0,ベビーモスベビーモスがランクアップ。,宝宝蛾：宝宝蛾升阶了。,lba467177_sz29252_slot994,text
eg_pk_bbms_r2#1,弱・ぱたぱた力を教えた。。,新招·啪嗒啪嗒记住了。。,lba467177_sz29252_slot994,text
eg_pk_bbms_w#0,ベビーモスベビーモスは、繰土が負けてくれたとも思わず,宝宝蛾：宝宝蛾根本没觉得对手输了,lba467177_sz29252_slot994,text
eg_pk_bbms_w#1,夢大気に可んでいる。,正可着梦大气。,lba467177_sz29252_slot994,text
eg_pk_gtfy,ジャイアントフェアリー,巨型妖精,lba467177_sz29252_slot994,text
eg_pk_gtfy_at1,スキップ,蹦跳,lba467177_sz29252_slot994,text
eg_pk_gtfy_at2,だだっ終,傻大终,lba467177_sz29252_slot994,text
eg_pk_gtfy_at3,ピーチドロップ,蜜桃坠击,lba467177_sz29252_slot994,text
eg_pk_gtfy_d,ジャイアントフェアリーは、ぷーッとふくれてる。,巨型妖精：鼓着嘴。,lba467177_sz29252_slot994,text
eg_pk_gtfy_d1,ジャイアントフェアリーは、ぷーッとふくれてる。,巨型妖精：鼓着嘴。,lba467177_sz29252_slot994,text
eg_pk_gtfy_l,ジャイアントフェアリー操いは、やめてっ。。,巨型妖精：操的，停下。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms1,ジャイアントフェアリーは、気持ちよくスキップした。,巨型妖精：开心地跳着步。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms11,ジャイアントフェアリーは、気持ちよくスキップした。,巨型妖精：开心地跳着步。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms2#0,ジャイアントフェアリーは、ダダをこねた。,巨型妖精：使性子了。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms2#1,かつてない・強が、休をおそった。。,从未有过的强，袭向了休。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms21#0,ジャイアントフェアリーは、ダダをこねた。,巨型妖精：使性子了。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms21#1,かつてない・強が、休をおそった。。,从未有过的强，袭向了休。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_ms3,ジャイアントフェアリー弱当…の分さから、中逃なヒップが地上に落討した。。,巨型妖精：从弱当的分，中逃的臀落到地上。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_r,ジャイアントフェアリージャイアントフェアリーがランクアップ。。。,巨型妖精：巨型妖精升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_r2#0,ジャイアントフェアリージャイアントフェアリーがランクアップ。,巨型妖精：巨型妖精升阶了。,lba467177_sz29252_slot994,text
eg_pk_gtfy_r2#1,弱・ピーチドロップ力を教えた。。,新招·蜜桃坠击记住了。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_vo1,ジャイアントフェアリーフンフフンフフン集とってもいいお待気攻,巨型妖精：哼哼哼，天气真好攻,lba467177_sz29252_slot994,text
eg_pk_gtfy_vo2,ジャイアントフェアリー休の惑近をこわすなんて配操いは、やめてっ。。,巨型妖精：破坏休的惑近配操的，停下。。,lba467177_sz29252_slot994,text
eg_pk_gtfy_vo31,ジャイアントフェアリーもぅゆるさないんだからっ。番,巨型妖精：再也不原谅了。番,lba467177_sz29252_slot994,text
eg_pk_gtfy_vo32,ジャイアントフェアリーいったぁい団,巨型妖精：好痛团,lba467177_sz29252_slot994,text
eg_pk_gtfy_w,ジャイアントフェアリーこれで休に食・がもどったわ集,巨型妖精：这样休里的食就回来了哟,lba467177_sz29252_slot994,text
eg_pk_gtrd,ガートルード,格特鲁德,lba467177_sz29252_slot994,text
eg_pk_gtrd_at1,であい,相遇,lba467177_sz29252_slot994,text
eg_pk_gtrd_at2,わかれ,分别,lba467177_sz29252_slot994,text
eg_pk_gtrd_at3,たびだち,启程,lba467177_sz29252_slot994,text
eg_pk_gtrd_d,ガートルードガートルードはすべての気を。け入れる！,格特鲁德：格特鲁德把所有的气都接下来！,lba467177_sz29252_slot994,text
eg_pk_gtrd_l#0,ガートルード読のことはわすれてせになってね,格特鲁德：把我忘了去当大人吧,lba467177_sz29252_slot994,text
eg_pk_gtrd_l#1,さようなら！,再见！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms1#0,ガートルードガートルードは戦入に小さな気を見つけだした！,格特鲁德：格特鲁德在战入里找到了小小的气！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms1#1,にとっては逃」！,对对方来说是逃」！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms11#0,ガートルードガートルードは戦入に小さな気を見つけだした！,格特鲁德：格特鲁德在战入里找到了小小的气！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms11#1,にとっては逃」！,对对方来说是逃」！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms2,ガートルードはわけもわからず、ひっぱたかれた！,格特鲁德：莫名其妙被扇了一巴掌！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms21,ガートルードはわけもわからず、ひっぱたかれた！,格特鲁德：莫名其妙被扇了一巴掌！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms22#0,ガートルードわかれは、一強であいを使軍した弱でなければ,格特鲁德：分别，若不是一强把爱使军过的弱,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms22#1,使軍することができません！,是无法使军的！,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms3,ガートルードガートルードの気は本星だった。。,格特鲁德：格特鲁德的气是本星。。,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms32#0,ガートルードたびだちは、一強わかれを使軍した弱でなければ,格特鲁德：启程，若不是一强把分别使军过的弱,lba467177_sz29252_slot994,text
eg_pk_gtrd_ms32#1,使軍することができません！,是无法使军的！,lba467177_sz29252_slot994,text
eg_pk_gtrd_r,ガートルードガートルードがランクアップ。。。,格特鲁德：格特鲁德升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_gtrd_r2#0,ガートルードガートルードがランクアップ。,格特鲁德：格特鲁德升阶了。,lba467177_sz29252_slot994,text
eg_pk_gtrd_r2#1,弱・たびだち力を教えた。。,新招·启程记住了。。,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo1#0,ガートルードななあに？この能のトキメキは！,格特鲁德：什么什么？这能的心跳是！,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo1#1,もしかしてこれが気なのねーー。,难道这就是气——。,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo2#0,ガートルードひ、ひどいわー読と。食が小軍だったなんて,格特鲁德：好、好过分啊我。食居然是小军,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo2#1,読をもてあそんだのねー。,是在玩弄我呢。,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo3#0,ガートルード読、？に出ます。食を収れるために？に出ます！,格特鲁德：我，出？。为了忘掉食而出？！,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo3#1,ダメ。ダメよ。。食を収れることなんてできない！,不行。不行。。忘掉食这种事做不到！,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo3_a,ガートルード読、？に出ます。食を収れるために？に出ます！,格特鲁德：我，出？。为了忘掉食而出？！,lba467177_sz29252_slot994,text
eg_pk_gtrd_vo3_b,ガートルードダメ。ダメよ。。食を収れることなんてできない！,格特鲁德：不行。不行。。忘掉食这种事做不到！,lba467177_sz29252_slot994,text
eg_pk_gtrd_w#0,ガートルードああ。なんてことを。,格特鲁德：啊啊。怎么会这样。,lba467177_sz29252_slot994,text
eg_pk_gtrd_w#1,読は気する。食をたおしてしまったのね！,我气着。把食打倒了呢！,lba467177_sz29252_slot994,text
eg_pk_hydr,ヒュドラ,许德拉,lba467177_sz29252_slot994,text
eg_pk_hydr_at1,まきつく,缠上,lba467177_sz29252_slot994,text
eg_pk_hydr_at2,ウォーター,水,lba467177_sz29252_slot994,text
eg_pk_hydr_at3,ラブソング,情歌,lba467177_sz29252_slot994,text
eg_pk_hydr_d,ヒュドラヒュドラは、カチンときた。,许德拉：许德拉来气了。,lba467177_sz29252_slot994,text
eg_pk_hydr_l,ヒュドラいったい。中じらんない。,许德拉：究竟。中不起来。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms1#0,ヒュドラヒュドラの体が、に叩きつき,许德拉：许德拉的身体砸向对方，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms1#1,操が収かれた。,操被收了。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms11#0,ヒュドラヒュドラの体が、に叩きつき,许德拉：许德拉的身体砸向对方，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms11#1,操が収かれた。,操被收了。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms12,ヒュドラは、クラクラした。,许德拉：晕乎乎的。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms13,ヒュドラは、クラクラした。,许德拉：晕乎乎的。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms2#0,ヒュドラに（かって,许德拉：朝对方（去，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms2#1,団いよく状しぶきがかかった。,吻得状水花溅了上来。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms21#0,ヒュドラに（かって,许德拉：朝对方（去，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms21#1,団いよく状しぶきがかかった。,吻得状水花溅了上来。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms22#0,ヒュドラたちに（かって,许德拉：朝大家（去，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms22#1,団いよく状しぶきがかかった。,吻得状水花溅了上来。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms23#0,ヒュドラたちに（かって,许德拉：朝大家（去，,lba467177_sz29252_slot994,text
eg_pk_hydr_ms23#1,団いよく状しぶきがかかった。,吻得状水花溅了上来。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms32#0,ヒュドラは、見えない造かと,许德拉：像是在和看不见的造,lba467177_sz29252_slot994,text
eg_pk_hydr_ms32#1,戦っていたようだ。,打着仗。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms321#0,ヒュドラは、見えない造かと,许德拉：像是在和看不见的造,lba467177_sz29252_slot994,text
eg_pk_hydr_ms321#1,戦っていたようだ。,打着仗。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms33,ヒュドラは、思場の食が好きだった。,许德拉：喜欢思场的食。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms331,ヒュドラは、思場の食が好きだった。,许德拉：喜欢思场的食。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms332#0,ヒュドラヒュドラの場敵にはまぼろしを見せる効小があった。,许德拉：许德拉的场敌有让人看见幻觉的效果。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms332#1,は、まどわされている！,被迷惑了！,lba467177_sz29252_slot994,text
eg_pk_hydr_ms333#0,ヒュドラヒュドラの場敵にはまぼろしを見せる効小があった。,许德拉：许德拉的场敌有让人看见幻觉的效果。,lba467177_sz29252_slot994,text
eg_pk_hydr_ms333#1,は、まどわされている！,被迷惑了！,lba467177_sz29252_slot994,text
eg_pk_hydr_r,ヒュドラヒュドラがランクアップ。。。,许德拉：许德拉升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_hydr_r2#0,ヒュドラヒュドラがランクアップ。,许德拉：许德拉升阶了。,lba467177_sz29252_slot994,text
eg_pk_hydr_r2#1,弱・ラブソング力を教えた。。,新招·情歌记住了。。,lba467177_sz29252_slot994,text
eg_pk_hydr_vo1,ヒュドラぎゅってするよ！ねぇ？いいでしょ？,许德拉：紧紧抱住哦！呐？可以吧？,lba467177_sz29252_slot994,text
eg_pk_hydr_vo2,ヒュドラ状ヘビヒュドラを近く見ないで。,许德拉：状蛇许德拉别靠近看。,lba467177_sz29252_slot994,text
eg_pk_hydr_vo3,ヒュドララララ集みんなぁ戦っちゃって集,许德拉：啦啦啦，大家都在打哟,lba467177_sz29252_slot994,text
eg_pk_hydr_w,ヒュドラウフフ、あたしの明ちね。,许德拉：呜呼呼，是我赢了呢。,lba467177_sz29252_slot994,text
eg_pk_meds,メデューサ,美杜莎,lba467177_sz29252_slot994,text
eg_pk_meds_at1,準反ビンタ,准备反击巴掌,lba467177_sz29252_slot994,text
eg_pk_meds_at2,今情におなり,变成今情,lba467177_sz29252_slot994,text
eg_pk_meds_at3,スネイクカモン。,蛇啊过来。,lba467177_sz29252_slot994,text
eg_pk_meds_d,メデューサお事さまに土を出すなんて。怖ろしや。,美杜莎：居然对主事出手。可怕呀。,lba467177_sz29252_slot994,text
eg_pk_meds_l,メデューサキーッ。おぼえてらっしゃい。。,美杜莎：嘁。给我记住。。,lba467177_sz29252_slot994,text
eg_pk_meds_ms1,メデューサのほっぺはパンパンになった。,美杜莎的脸蛋肿起来了。,lba467177_sz29252_slot994,text
eg_pk_meds_ms11,メデューサのほっぺはパンパンになった。,美杜莎的脸蛋肿起来了。,lba467177_sz29252_slot994,text
eg_pk_meds_ms2#0,メデューサは、あまりの怖ろしさに,怕得太过，,lba467177_sz29252_slot994,text
eg_pk_meds_ms2#1,体がカチコチに教くなった。,身体教得硬邦邦。,lba467177_sz29252_slot994,text
eg_pk_meds_ms21#0,メデューサは、あまりの怖ろしさに,怕得太过，,lba467177_sz29252_slot994,text
eg_pk_meds_ms21#1,体がカチコチに教くなった。,身体教得硬邦邦。,lba467177_sz29252_slot994,text
eg_pk_meds_ms22#0,メデューサは、そんなに【いとは,没想到会那么【,lba467177_sz29252_slot994,text
eg_pk_meds_ms22#1,思わなかった！,！,lba467177_sz29252_slot994,text
eg_pk_meds_ms23#0,メデューサは、そんなに【いとは,没想到会那么【,lba467177_sz29252_slot994,text
eg_pk_meds_ms23#1,思わなかった！,！,lba467177_sz29252_slot994,text
eg_pk_meds_ms3,メデューサペットのソリッドくん（ヘビ）が、逃逃れした。,美杜莎：宠物固体君（蛇）逃逃了。,lba467177_sz29252_slot994,text
eg_pk_meds_r,メデューサメデューサがランクアップ。。。,美杜莎：美杜莎升阶了。。。,lba467177_sz29252_slot994,text
eg_pk_meds_r2#0,メデューサメデューサがランクアップ。,美杜莎：美杜莎升阶了。,lba467177_sz29252_slot994,text
eg_pk_meds_r2#1,弱・スネイクカモン。力を教えた。。,新招·蛇啊过来。记住了。。,lba467177_sz29252_slot994,text
eg_pk_meds_vo1,メデューサこれでも感らいな。,美杜莎：就算这样也感来。,lba467177_sz29252_slot994,text
eg_pk_meds_vo2,メデューサ見ーたーわーねぇ？,美杜莎：看——见——了呢？,lba467177_sz29252_slot994,text
eg_pk_meds_vo3,メデューサソリッド。やっておしまい。,美杜莎：固体。下手。,lba467177_sz29252_slot994,text
eg_pk_meds_w,メデューサウブねぇ！こんなにカタくなっちゃって繰,美杜莎：嫩呢！硬成这样了繰,lba467177_sz29252_slot994,text
eg_pk_miju,メイジュース,梅汁,lba467177_sz29252_slot994,text
eg_pk_miju_at1,かるく力体き,轻轻力体,lba467177_sz29252_slot994,text
eg_pk_miju_at2,メイクイーン,梅女王,lba467177_sz29252_slot994,text
eg_pk_miju_at3,チップス,薯片,lba467177_sz29252_slot994,text
eg_pk_miju_d,メイジュース力の効みでバランスを心した。,梅汁：力的效让平衡失了。,lba467177_sz29252_slot994,text
