id,jp,zh,notes,kind
memcard_save_run#1,スロット1・2のメモリーカード（力大2）や,插槽1、2的存储卡（PS2）和,ram_1005_sysmes,text
memcard_save_run#2,コントローラなどを抜き小ししないでください！,手柄等请不要拔出！,ram_1005_sysmes,text
memcard_save_select,セーブする入人を選んでください！,请选择要保存的位置！,ram_1005_sysmes,text
memcard_saveload_extract#0,スロットのメモリーカード（力大2）が抜かれました！,插槽中的存储卡（PS2）被拔出了！,ram_1005_sysmes,text
memcard_saveload_extract#1,スロット選択に開ります！,返回插槽选择！,ram_1005_sysmes,text
memcard_slot_check#0,メモリーカード（力大2）のチェック中です！,正在检查存储卡（PS2）！,ram_1005_sysmes,text
memcard_slot_check#1,スロット1・2のメモリーカード（力大2）や,插槽1、2的存储卡（PS2）和,ram_1005_sysmes,text
memcard_slot_check#2,コントローラなどを抜き小ししないでください！,手柄等请不要拔出！,ram_1005_sysmes,text
memcard_slot_check_fault#0,スロットのメモリーカード（力大2）のチェックに,插槽中的存储卡（PS2）检查,ram_1005_sysmes,text
memcard_slot_check_fault#1,失敗しました！,失败了！,ram_1005_sysmes,text
memcard_slot_nocard,スロットにメモリーカード（力大2）が小されていません！,插槽没有插入存储卡（PS2）！,ram_1005_sysmes,text
memcard_slot_select,スロットを選んでください！,请选择插槽！,ram_1005_sysmes,text
memcard_slot_unformat#0,スロットのメモリーカード（力大2）には,插槽中的存储卡（PS2）里,ram_1005_sysmes,text
memcard_slot_unformat#1,「半熟英雄4」のセーブデータがありません！,没有「半熟英雄4」的存档数据！,ram_1005_sysmes,text
metamor_skip,○スキップ,○跳过,ram_1005_sysmes,text
pad_alert#0,アナログコントローラ（複勢知小大能O体守2）が,模拟手柄（DUALSHOCK2）没有,ram_1005_sysmes,text
pad_alert#1,十書されていません！コントローラ世終1に,连接！请接到手柄端口1，把,ram_1005_sysmes,text
pad_alert#2,アナログコントローラ（複勢知小大能O体守2）を,模拟手柄（DUALSHOCK2）,ram_1005_sysmes,text
pad_alert#3,地しく十書しなおしてから、○をして討さい！,正确重新连接后，请按○按钮！,ram_1005_sysmes,text
sysmes_alphabet#0,知,A,ram_1005_sysmes,alphabet
sysmes_alphabet#1,死,B,ram_1005_sysmes,alphabet
sysmes_alphabet#2,体,C,ram_1005_sysmes,alphabet
sysmes_alphabet#3,複,D,ram_1005_sysmes,alphabet
sysmes_alphabet#4,少,E,ram_1005_sysmes,alphabet
sysmes_alphabet#5,教,F,ram_1005_sysmes,alphabet
sysmes_alphabet#6,早,G,ram_1005_sysmes,alphabet
sysmes_alphabet#7,能,H,ram_1005_sysmes,alphabet
sysmes_alphabet#8,惑,I,ram_1005_sysmes,alphabet
sysmes_alphabet#9,分,J,ram_1005_sysmes,alphabet
sysmes_alphabet#10,守,K,ram_1005_sysmes,alphabet
sysmes_alphabet#11,小,L,ram_1005_sysmes,alphabet
sysmes_alphabet#12,中,M,ram_1005_sysmes,alphabet
sysmes_alphabet#13,,,ram_1005_sysmes,alphabet
sysmes_alphabet#14,1,1,ram_1005_sysmes,alphabet
sysmes_alphabet#15,2,2,ram_1005_sysmes,alphabet
sysmes_alphabet#16,3,3,ram_1005_sysmes,alphabet
sysmes_alphabet#17,N,N,ram_1005_sysmes,alphabet
sysmes_alphabet#18,O,O,ram_1005_sysmes,alphabet
sysmes_alphabet#19,力,P,ram_1005_sysmes,alphabet
sysmes_alphabet#20,激,Q,ram_1005_sysmes,alphabet
sysmes_alphabet#21,使,R,ram_1005_sysmes,alphabet
sysmes_alphabet#22,大,S,ram_1005_sysmes,alphabet
sysmes_alphabet#23,喜,T,ram_1005_sysmes,alphabet
sysmes_alphabet#24,勢,U,ram_1005_sysmes,alphabet
sysmes_alphabet#25,誰,V,ram_1005_sysmes,alphabet
sysmes_alphabet#26,捨,W,ram_1005_sysmes,alphabet
sysmes_alphabet#27,装,X,ram_1005_sysmes,alphabet
sysmes_alphabet#28,備,Y,ram_1005_sysmes,alphabet
sysmes_alphabet#29,威,Z,ram_1005_sysmes,alphabet
sysmes_alphabet#30,,,ram_1005_sysmes,alphabet
sysmes_alphabet#31,4,4,ram_1005_sysmes,alphabet
sysmes_alphabet#32,5,5,ram_1005_sysmes,alphabet
sysmes_alphabet#33,6,6,ram_1005_sysmes,alphabet
sysmes_alphabet#34,以,a,ram_1005_sysmes,alphabet
sysmes_alphabet#35,始,b,ram_1005_sysmes,alphabet
sysmes_alphabet#36,金,c,ram_1005_sysmes,alphabet
sysmes_alphabet#37,強,d,ram_1005_sysmes,alphabet
sysmes_alphabet#38,友,e,ram_1005_sysmes,alphabet
sysmes_alphabet#39,情,f,ram_1005_sysmes,alphabet
sysmes_alphabet#40,気,g,ram_1005_sysmes,alphabet
sysmes_alphabet#41,所,h,ram_1005_sysmes,alphabet
sysmes_alphabet#42,打,i,ram_1005_sysmes,alphabet
sysmes_alphabet#43,,j,ram_1005_sysmes,alphabet
sysmes_alphabet#44,力,k,ram_1005_sysmes,alphabet
sysmes_alphabet#45,今,l,ram_1005_sysmes,alphabet
sysmes_alphabet#46,外,m,ram_1005_sysmes,alphabet
sysmes_alphabet#47,,,ram_1005_sysmes,alphabet
sysmes_alphabet#48,7,7,ram_1005_sysmes,alphabet
sysmes_alphabet#49,8,8,ram_1005_sysmes,alphabet
sysmes_alphabet#50,9,9,ram_1005_sysmes,alphabet
sysmes_alphabet#51,気,n,ram_1005_sysmes,alphabet
sysmes_alphabet#52,潜,o,ram_1005_sysmes,alphabet
sysmes_alphabet#53,様,p,ram_1005_sysmes,alphabet
sysmes_alphabet#54,解,q,ram_1005_sysmes,alphabet
sysmes_alphabet#55,形,r,ram_1005_sysmes,alphabet
sysmes_alphabet#56,敗,s,ram_1005_sysmes,alphabet
sysmes_alphabet#57,新,t,ram_1005_sysmes,alphabet
sysmes_alphabet#58,眠,u,ram_1005_sysmes,alphabet
sysmes_alphabet#59,時,v,ram_1005_sysmes,alphabet
sysmes_alphabet#60,間,w,ram_1005_sysmes,alphabet
sysmes_alphabet#61,赤,x,ram_1005_sysmes,alphabet
sysmes_alphabet#62,道,y,ram_1005_sysmes,alphabet
sysmes_alphabet#63,体,z,ram_1005_sysmes,alphabet
sysmes_alphabet#64,,,ram_1005_sysmes,alphabet
sysmes_alphabet#65,0,0,ram_1005_sysmes,alphabet
sysmes_alphabet#66,楽,ー,ram_1005_sysmes,alphabet
sysmes_alphabet#67,ー,ー,ram_1005_sysmes,alphabet
sysmes_alphabet#68,。,。,ram_1005_sysmes,alphabet
sysmes_alphabet#69,？,？,ram_1005_sysmes,alphabet
sysmes_alphabet#70,@,@,ram_1005_sysmes,alphabet
sysmes_alphabet#71,白,白,ram_1005_sysmes,alphabet
sysmes_alphabet#72,戦,戦,ram_1005_sysmes,alphabet
sysmes_alphabet#73,持,持,ram_1005_sysmes,alphabet
sysmes_alphabet#74,見,見,ram_1005_sysmes,alphabet
sysmes_alphabet#75,了,了,ram_1005_sysmes,alphabet
sysmes_alphabet#76,（,（,ram_1005_sysmes,alphabet
sysmes_alphabet#77,）,）,ram_1005_sysmes,alphabet
sysmes_alphabet#78,数,数,ram_1005_sysmes,alphabet
sysmes_alphabet#79,／,／,ram_1005_sysmes,alphabet
sysmes_alphabet#80,近,近,ram_1005_sysmes,alphabet
sysmes_alphabet#81,,,ram_1005_sysmes,alphabet
sysmes_alphabet#82,姿,姿,ram_1005_sysmes,alphabet
sysmes_alphabet#83,変,変,ram_1005_sysmes,alphabet
sysmes_alphabet#84,一,一,ram_1005_sysmes,alphabet
sysmes_alphabet#85,【,【,ram_1005_sysmes,alphabet
sysmes_alphabet#86,】,】,ram_1005_sysmes,alphabet
sysmes_alphabet#87,,,ram_1005_sysmes,alphabet
sysmes_alphabet#88,,,ram_1005_sysmes,alphabet
sysmes_alphabet#89,喚,喚,ram_1005_sysmes,alphabet
sysmes_alphabet#90,修,修,ram_1005_sysmes,alphabet
sysmes_alphabet#91,選,選,ram_1005_sysmes,alphabet
sysmes_alphabet#92,進,進,ram_1005_sysmes,alphabet
sysmes_alphabet#93,報,報,ram_1005_sysmes,alphabet
sysmes_alphabet#94,末,末,ram_1005_sysmes,alphabet
sysmes_alphabet#95,,,ram_1005_sysmes,alphabet
sysmes_alphabet#96,・,·,ram_1005_sysmes,alphabet
sysmes_alphabet#97,場,場,ram_1005_sysmes,alphabet
sysmes_alphabet#98,,,ram_1005_sysmes,alphabet
sysmes_alphabet#99,編,編,ram_1005_sysmes,alphabet
sysmes_alphabet#100,測,測,ram_1005_sysmes,alphabet
sysmes_alphabet#101,施,施,ram_1005_sysmes,alphabet
sysmes_alphabet#102,繰,繰,ram_1005_sysmes,alphabet
sysmes_alphabet#103,部,部,ram_1005_sysmes,alphabet
sysmes_alphabet#104,隊,隊,ram_1005_sysmes,alphabet
sysmes_alphabet#105,長,長,ram_1005_sysmes,alphabet
sysmes_alphabet#106,心,心,ram_1005_sysmes,alphabet
sysmes_alphabet#107,配,配,ram_1005_sysmes,alphabet
sysmes_alphabet#108,集,集,ram_1005_sysmes,alphabet
sysmes_alphabet#109,団,団,ram_1005_sysmes,alphabet
sysmes_alphabet#110,明,明,ram_1005_sysmes,alphabet
sysmes_alphabet#111,攻,攻,ram_1005_sysmes,alphabet
sysmes_alphabet#112,番,番,ram_1005_sysmes,alphabet
sysmes_alphabet#113,,,ram_1005_sysmes,alphabet
sysmes_alphabet#114,,,ram_1005_sysmes,alphabet
sysmes_alphabet#115,,,ram_1005_sysmes,alphabet
sysmes_alphabet#116,,,ram_1005_sysmes,alphabet
sysmes_alphabet#117,,,ram_1005_sysmes,alphabet
sysmes_alphabet#118,,,ram_1005_sysmes,alphabet
sysmes_battle_command#0,こうげき,攻击,ram_1005_sysmes,text
sysmes_battle_command#1,とつげき,突击,ram_1005_sysmes,text
sysmes_battle_command#2,たまご,蛋,ram_1005_sysmes,text
sysmes_battle_command#3,きりふだ,王牌,ram_1005_sysmes,text
sysmes_battle_command#4,おくのて,杀手锏,ram_1005_sysmes,text
sysmes_battle_command#5,たいきゃく,撤退,ram_1005_sysmes,text
sysmes_battle_command#6,パス,跳过,ram_1005_sysmes,text
sysmes_battle_command#7,たまごにもどれ,回到蛋里,ram_1005_sysmes,text
sysmes_battle_command#8,・1,·1,ram_1005_sysmes,text
sysmes_battle_command#9,・2,·2,ram_1005_sysmes,text
sysmes_battle_command#10,・3,·3,ram_1005_sysmes,text
sysmes_battle_command#11,・4,·4,ram_1005_sysmes,text
sysmes_battle_command#12,・5,·5,ram_1005_sysmes,text
sysmes_battle_command#13,・6,·6,ram_1005_sysmes,text
sysmes_battle_command#14,・7,·7,ram_1005_sysmes,text
sysmes_battle_command#15,・8,·8,ram_1005_sysmes,text
sysmes_battle_command#16,・9,·9,ram_1005_sysmes,text
sysmes_battle_command#17,おたからぶくろ,宝袋,ram_1005_sysmes,text
sysmes_battle_command#18,へんけい,变形,ram_1005_sysmes,text
sysmes_battle_command#19,きょだいか,巨大化,ram_1005_sysmes,text
sysmes_battle_command#20,どれスフィア？,哪个幻球？,ram_1005_sysmes,text
sysmes_battle_command#21,明ちセリフ,胜利台词,ram_1005_sysmes,text
sysmes_battle_command#22,負けセリフ,失败台词,ram_1005_sysmes,text
sysmes_battle_command#23,・10,·10,ram_1005_sysmes,text
sysmes_battle_command#24,ダンジョンマップ,迷宫地图,ram_1005_sysmes,text
sysmes_battle_command#25,くわしくみる,详细查看,ram_1005_sysmes,text
sysmes_battle_command#26,なにもしない,什么都不做,ram_1005_sysmes,text
sysmes_battle_menu#0,しょうかんしない,不召唤,ram_1005_sysmes,text
sysmes_battle_menu#1,決定,确定,ram_1005_sysmes,text
sysmes_battle_menu#2,たまごが壊れている,蛋已经损坏,ram_1005_sysmes,text
sysmes_battle_menu#3,たまごを持っていない,没有携带蛋,ram_1005_sysmes,text
sysmes_battle_menu#4,持っていない,没有携带,ram_1005_sysmes,text
sysmes_battle_menu#5,エグモンがセットされてない,尚未配置蛋怪,ram_1005_sysmes,text
sysmes_battle_status#0,友,友,ram_1005_sysmes,copy
sysmes_battle_status#1,友,友,ram_1005_sysmes,copy
sysmes_battle_status#2,情,情,ram_1005_sysmes,copy
sysmes_battle_status#3,情,情,ram_1005_sysmes,copy
sysmes_battle_status#4,気,気,ram_1005_sysmes,copy
sysmes_battle_status#5,気,気,ram_1005_sysmes,copy
sysmes_battle_status#6,所,所,ram_1005_sysmes,copy
sysmes_battle_status#7,所,所,ram_1005_sysmes,copy
sysmes_battle_status#8,気,気,ram_1005_sysmes,copy
sysmes_battle_status#9,番,番,ram_1005_sysmes,copy
sysmes_battle_status#10,外,外,ram_1005_sysmes,copy
sysmes_battle_status#11,間,間,ram_1005_sysmes,copy
sysmes_battle_status#12,赤,赤,ram_1005_sysmes,copy
sysmes_battle_status#13,道,道,ram_1005_sysmes,copy
sysmes_battle_status#14,体,体,ram_1005_sysmes,copy
sysmes_battle_status#15,小,小,ram_1005_sysmes,copy
sysmes_battle_status#16,十,十,ram_1005_sysmes,copy
sysmes_battle_status#17,自,自,ram_1005_sysmes,copy
sysmes_battle_status_enemy#0,友,友,ram_1005_sysmes,copy
sysmes_battle_status_enemy#1,友,友,ram_1005_sysmes,copy
sysmes_battle_status_enemy#2,情,情,ram_1005_sysmes,copy
sysmes_battle_status_enemy#3,情,情,ram_1005_sysmes,copy
sysmes_battle_status_enemy#4,気,気,ram_1005_sysmes,copy
sysmes_battle_status_enemy#5,気,気,ram_1005_sysmes,copy
sysmes_battle_status_enemy#6,所,所,ram_1005_sysmes,copy
sysmes_battle_status_enemy#7,所,所,ram_1005_sysmes,copy
sysmes_battle_status_enemy#8,気,気,ram_1005_sysmes,copy
sysmes_battle_status_enemy#9,番,番,ram_1005_sysmes,copy
sysmes_battle_status_enemy#10,外,外,ram_1005_sysmes,copy
sysmes_battle_status_enemy#11,間,間,ram_1005_sysmes,copy
sysmes_battle_status_enemy#12,赤,赤,ram_1005_sysmes,copy
sysmes_battle_status_enemy#13,道,道,ram_1005_sysmes,copy
sysmes_battle_status_enemy#14,体,体,ram_1005_sysmes,copy
sysmes_battle_status_enemy#15,小,小,ram_1005_sysmes,copy
sysmes_battle_status_enemy#16,由,由,ram_1005_sysmes,copy
sysmes_battle_status_enemy#17,自,自,ram_1005_sysmes,copy
sysmes_buy_trump_term#0,持っている数,持有数量,ram_1005_sysmes,text
sysmes_buy_trump_term#1,？臭姿,价格,ram_1005_sysmes,text
sysmes_buy_trump_term#2,人持読,所持金,ram_1005_sysmes,text
sysmes_buy_trump_term#3,現入,购入,ram_1005_sysmes,text
sysmes_dic_index_keyword#0,あ,あ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#1,か,か,ram_1005_sysmes,keep
sysmes_dic_index_keyword#2,さ,さ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#3,た,た,ram_1005_sysmes,keep
sysmes_dic_index_keyword#4,な,な,ram_1005_sysmes,keep
sysmes_dic_index_keyword#5,は,は,ram_1005_sysmes,keep
sysmes_dic_index_keyword#6,ま,ま,ram_1005_sysmes,keep
sysmes_dic_index_keyword#7,や,や,ram_1005_sysmes,keep
sysmes_dic_index_keyword#8,ら,ら,ram_1005_sysmes,keep
sysmes_dic_index_keyword#9,わ,わ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#10,い,い,ram_1005_sysmes,keep
sysmes_dic_index_keyword#11,う,う,ram_1005_sysmes,keep
sysmes_dic_index_keyword#12,え,え,ram_1005_sysmes,keep
sysmes_dic_index_keyword#13,お,お,ram_1005_sysmes,keep
sysmes_dic_index_keyword#14,き,き,ram_1005_sysmes,keep
sysmes_dic_index_keyword#15,く,く,ram_1005_sysmes,keep
sysmes_dic_index_keyword#16,け,け,ram_1005_sysmes,keep
sysmes_dic_index_keyword#17,こ,こ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#18,し,し,ram_1005_sysmes,keep
sysmes_dic_index_keyword#19,す,す,ram_1005_sysmes,keep
sysmes_dic_index_keyword#20,せ,せ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#21,そ,そ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#22,ち,ち,ram_1005_sysmes,keep
sysmes_dic_index_keyword#23,つ,つ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#24,て,て,ram_1005_sysmes,keep
sysmes_dic_index_keyword#25,と,と,ram_1005_sysmes,keep
sysmes_dic_index_keyword#26,に,に,ram_1005_sysmes,keep
sysmes_dic_index_keyword#27,ぬ,ぬ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#28,ね,ね,ram_1005_sysmes,keep
sysmes_dic_index_keyword#29,の,の,ram_1005_sysmes,keep
sysmes_dic_index_keyword#30,ひ,ひ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#31,ふ,ふ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#32,へ,へ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#33,ほ,ほ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#34,み,み,ram_1005_sysmes,keep
sysmes_dic_index_keyword#35,む,む,ram_1005_sysmes,keep
sysmes_dic_index_keyword#36,め,め,ram_1005_sysmes,keep
sysmes_dic_index_keyword#37,も,も,ram_1005_sysmes,keep
sysmes_dic_index_keyword#38,,,ram_1005_sysmes,keep
sysmes_dic_index_keyword#39,ゆ,ゆ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#40,,,ram_1005_sysmes,keep
sysmes_dic_index_keyword#41,よ,よ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#42,り,り,ram_1005_sysmes,keep
sysmes_dic_index_keyword#43,る,る,ram_1005_sysmes,keep
sysmes_dic_index_keyword#44,れ,れ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#45,ろ,ろ,ram_1005_sysmes,keep
sysmes_dic_index_keyword#46,,,ram_1005_sysmes,keep
sysmes_dic_index_keyword#47,,,ram_1005_sysmes,keep
sysmes_dic_index_keyword#48,,,ram_1005_sysmes,keep
sysmes_dic_index_keyword#49,ん,ん,ram_1005_sysmes,keep
sysmes_dic_term#0,部隊人？占所,部队图鉴,ram_1005_sysmes,text
sysmes_dic_term#1,エッグモンスター,蛋怪,ram_1005_sysmes,text
sysmes_dic_term#2,逃待造,图鉴,ram_1005_sysmes,text
sysmes_dic_term#3,部隊の将軍に、解将に、,部队的将军、解雇，,ram_1005_sysmes,text
sysmes_dic_term#4,お終殿の？「に置ったら、,把终殿的名字放上，,ram_1005_sysmes,text
sysmes_dic_term#5,この1繰。。,这1连……,ram_1005_sysmes,text
sysmes_dic_term#6,これでキミも,这样你也是,ram_1005_sysmes,text
sysmes_dic_term#7,モンスター商軍。。,怪物商人……,ram_1005_sysmes,text
sysmes_dic_term#8,陣降,阵降,ram_1005_sysmes,text
sysmes_dic_term#9,陣降,阵降,ram_1005_sysmes,text
sysmes_dic_term#10,体,体,ram_1005_sysmes,text
sysmes_dic_term#11,もどる,返回,ram_1005_sysmes,text
sysmes_dic_term#12,もどる,返回,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#0,。,。,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#1,号分楽姿,号分乐姿,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#2,撃用ユニット,使用的小队,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#3,：復読臭,：复读臭,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#4,本,层,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#5,1教,1层,ram_1005_sysmes,text
sysmes_dungeon_bonus_term#6,100教,100层,ram_1005_sysmes,text
sysmes_dungeon_eggmon_rankup#0,,,ram_1005_sysmes,empty
sysmes_dungeon_eggmon_rankup#1,ランクアップ隊,等级提升了！,ram_1005_sysmes,text
sysmes_dungeon_get_item#0,新,新,ram_1005_sysmes,text
sysmes_dungeon_get_item#1,ゲット隊,入手了！,ram_1005_sysmes,text
sysmes_dungeon_get_pottkiri#0,打,总,ram_1005_sysmes,text
sysmes_dungeon_get_pottkiri#1,ゲット隊,入手了！,ram_1005_sysmes,text
sysmes_dungeon_hanjyuku_rankup,半熟レベルアップ隊,半熟等级提升了！,ram_1005_sysmes,text
sysmes_dungeon_map_help#0,可殿フロア力地,本层地图,ram_1005_sysmes,text
sysmes_dungeon_map_help#1,とじる,关闭,ram_1005_sysmes,text
sysmes_dungeon_treasure_command#0,つかう,使用,ram_1005_sysmes,text
sysmes_dungeon_treasure_command#1,そうび,装备,ram_1005_sysmes,text
sysmes_dungeon_treasure_command#2,はずす,卸下,ram_1005_sysmes,text
sysmes_dungeon_treasure_command#3,すてる,丢弃,ram_1005_sysmes,text
sysmes_egg_status_name#0,ランク,等级,ram_1005_sysmes,text
sysmes_egg_status_name#1,つぎのランクまで,距离下一等级,ram_1005_sysmes,text
sysmes_egg_status_name#2,サイズ,体型,ram_1005_sysmes,text
sysmes_egg_status_name#3,はんじゅくレベル,半熟等级,ram_1005_sysmes,text
sysmes_egg_status_name#4,つぎのレベルまで,距离下一等级,ram_1005_sysmes,text
sysmes_egg_status_name#5,・1,·1,ram_1005_sysmes,text
sysmes_egg_status_name#6,・2,·2,ram_1005_sysmes,text
sysmes_egg_status_name#7,・3,·3,ram_1005_sysmes,text
sysmes_egg_type_mark#0,動,移,ram_1005_sysmes,copy
sysmes_egg_type_mark#1,周,周,ram_1005_sysmes,copy
sysmes_egg_type_mark#2,捕,捕,ram_1005_sysmes,copy
sysmes_egg_type_mark#3,」,」,ram_1005_sysmes,copy
sysmes_egg_type_mark#4,任,任,ram_1005_sysmes,copy
sysmes_egg_type_mark#5,中,中,ram_1005_sysmes,copy
sysmes_egg_type_mark#6,敵,敵,ram_1005_sysmes,copy
sysmes_egg_type_mark#7,「,「,ram_1005_sysmes,copy
sysmes_egg_type_mark#8,」,」,ram_1005_sysmes,copy
sysmes_egg_type_mark#9,合,合,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#0,静,静,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#1,揺,揺,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#2,足,足,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#3,妹,妹,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#4,欲,欲,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#5,択,択,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#6,客,客,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#7,超,超,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#8,以,以,ram_1005_sysmes,copy
sysmes_egg_type_mark_broken#9,始,始,ram_1005_sysmes,copy
sysmes_egg_type_name#0,カラフルエッグ,彩色蛋,ram_1005_sysmes,text
sysmes_egg_type_name#1,ピンクエッグ,粉红蛋,ram_1005_sysmes,text
sysmes_egg_type_name#2,パワーエッグ,力量蛋,ram_1005_sysmes,text
