id,jp,zh,notes,kind
eg_we_barm_vo2,,,lba467290_sz30412_slot1001,empty
eg_we_barm_vo3,,,lba467290_sz30412_slot1001,empty
eg_we_barm_w,バーマンにはまだまだ十が初い！,酒吧人：酒吧人还有十分的初！,lba467290_sz30412_slot1001,text
eg_we_batt,バッタもん,蝗虫仔,lba467290_sz30412_slot1001,text
eg_we_batt_at1,バッターキック,蝗虫踢,lba467290_sz30412_slot1001,text
eg_we_batt_at2,バッター隊し,蝗虫队,lba467290_sz30412_slot1001,text
eg_we_batt_at3,バッターきりもみ,蝗虫螺旋,lba467290_sz30412_slot1001,text
eg_we_batt_d,バッタもんバッタもんがジタバタしている！,蝗虫仔：蝗虫仔在扑腾！,lba467290_sz30412_slot1001,text
eg_we_batt_l,バッタもんキチッキチキチキチ！,蝗虫仔：唧唧唧唧唧唧！,lba467290_sz30412_slot1001,text
eg_we_batt_ms1#0,バッタもんバッタもんは、気持ちよく時連・？を喜びたかったが,蝗虫仔：蝗虫仔本想好好把时连·？说出来，,lba467290_sz30412_slot1001,text
eg_we_batt_ms1#1,人心の始葉は、しゃべることができなかった！,人心的始叶，没法说话！,lba467290_sz30412_slot1001,text
eg_we_batt_ms2#0,バッタもんバッタもんは、気持ちよく時連・？を喜びたかったが,蝗虫仔：蝗虫仔本想好好把时连·？说出来，,lba467290_sz30412_slot1001,text
eg_we_batt_ms2#1,人心の始葉は、しゃべることができなかった！,人心的始叶，没法说话！,lba467290_sz30412_slot1001,text
eg_we_batt_ms3#0,バッタもんバッタもんは、気持ちよく時連・？を喜びたかったが,蝗虫仔：蝗虫仔本想好好把时连·？说出来，,lba467290_sz30412_slot1001,text
eg_we_batt_ms3#1,人心の始葉は、しゃべることができなかった！,人心的始叶，没法说话！,lba467290_sz30412_slot1001,text
eg_we_batt_r,バッタもんバッタもんがランクアップ。。。,蝗虫仔：蝗虫仔升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_batt_r2#0,バッタもんバッタもんがランクアップ。,蝗虫仔：蝗虫仔升阶了。,lba467290_sz30412_slot1001,text
eg_we_batt_r2#1,弱・バッターきりもみ力を教えた。。,新招·蝗虫螺旋记住了。。,lba467290_sz30412_slot1001,text
eg_we_batt_vo1,バッタもんキッチーーーキィーーッチ。。,蝗虫仔：唧——唧——。。,lba467290_sz30412_slot1001,text
eg_we_batt_vo2,バッタもんキッチーーーキチキィ。,蝗虫仔：唧——唧唧。,lba467290_sz30412_slot1001,text
eg_we_batt_vo3,バッタもんキッチーーーキ・チ・キ・チ・キィーーーッチ。,蝗虫仔：唧——唧·唧·唧·唧——。,lba467290_sz30412_slot1001,text
eg_we_batt_w,バッタもんキチッチーキチキチキキチキ。,蝗虫仔：唧唧唧唧唧唧唧。,lba467290_sz30412_slot1001,text
eg_we_bdhm,ヤッタイダー勢大知,屋台达势大知,lba467290_sz30412_slot1001,text
eg_we_bdhm_at1,アイスクラッシャー,碎冰,lba467290_sz30412_slot1001,text
eg_we_bdhm_at2,コーンミサイル,甜筒导弹,lba467290_sz30412_slot1001,text
eg_we_bdhm_at3,勢大知フュージョン,势大知融合,lba467290_sz30412_slot1001,text
eg_we_bdhm_d,ヤッタイダー勢大知コーンの上からアイスクリームを、落としてしまった。,屋台达势大知：从甜筒上把冰淇淋弄掉了。,lba467290_sz30412_slot1001,text
eg_we_bdhm_l,ヤッタイダー勢大知ミーのパートナークラッシュしたね。？,屋台达势大知：我的搭档撞毁了呢。？,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms1#0,ヤッタイダー勢大知ヤッタイダー勢大知の道体から、,屋台达势大知：屋台达势大知的道体里，,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms1#1,夢数のアイスクリームが、複出された。。。,无数冰淇淋被复出来了。。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms2#0,ヤッタイダー勢大知ヤッタイダー勢大知は移動部撃で,屋台达势大知：屋台达势大知用移动射击,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms2#1,に、コーンミサイルを打ち雄んだ！,朝对方打出了甜筒导弹！,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms21#0,ヤッタイダー勢大知ヤッタイダー勢大知は移動部撃で,屋台达势大知：屋台达势大知用移动射击,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms21#1,に、コーンミサイルを打ち雄んだ！,朝对方打出了甜筒导弹！,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms31,ヤッタイダー勢大知フュージョンしきれてないぜマスター心,屋台达势大知：势大知融合还没完成啊主人心,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms32#0,ヤッタイダー勢大知ヤッタイダー勢大知は、惑」のアイスクリームが,屋台达势大知：屋台达势大知把惑」的冰淇淋,lba467290_sz30412_slot1001,text
eg_we_bdhm_ms32#1,見けてなくなってしまうほどの、捕熟配を発したっ。。,热到看不见的捕熟配发出来了。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_r,ヤッタイダー勢大知ヤッタイダー勢大知がランクアップ。。。,屋台达势大知：屋台达势大知升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_r2#0,ヤッタイダー勢大知ヤッタイダー勢大知がランクアップ。,屋台达势大知：屋台达势大知升阶了。,lba467290_sz30412_slot1001,text
eg_we_bdhm_r2#1,弱・勢大知フュージョン力を教えた。。,新招·势大知融合记住了。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_vo1,ヤッタイダー勢大知アイスクラッシャーゴー。。。,屋台达势大知：碎冰粉碎，走。。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_vo2,ヤッタイダー勢大知コーンミサイルシュート。。。,屋台达势大知：甜筒导弹，射。。。,lba467290_sz30412_slot1001,text
eg_we_bdhm_vo3,ヤッタイダー勢大知勢大知フュージョン。。ヤッタイダー。,屋台达势大知：势大知融合。。屋台达。,lba467290_sz30412_slot1001,text
eg_we_bdhm_w,ヤッタイダー勢大知ヒルのマチのヘイワは、このヤッタイダー勢大知がマモル。,屋台达势大知：坡上街的和平，由这屋台达势大知来守。,lba467290_sz30412_slot1001,text
eg_we_brav,ブレイブハート,勇敢之心,lba467290_sz30412_slot1001,text
eg_we_brav_at1,戦う勇気,战斗的勇气,lba467290_sz30412_slot1001,text
eg_we_brav_at2,見守る勇気,守望的勇气,lba467290_sz30412_slot1001,text
eg_we_brav_at3,臭う姿守る勇気,臭着守姿的勇气,lba467290_sz30412_slot1001,text
eg_we_brav_d,ブレイブハート勇気が姿を」をていして守っている！,勇气：勇气正挺身挡在心前面守着！,lba467290_sz30412_slot1001,text
eg_we_brav_l#0,ブレイブハート勇気リキにいちゃん、オレだめだったよ！,勇气：勇气力子，俺不行了！,lba467290_sz30412_slot1001,text
eg_we_brav_l#1,力なき勇気は夢力だった。,没有力量的勇气只是空想。,lba467290_sz30412_slot1001,text
eg_we_brav_ms1,ブレイブハートは、土に喚にぎった。,勇气：把土紧紧握在手里。,lba467290_sz30412_slot1001,text
eg_we_brav_ms11,ブレイブハートは、土に喚にぎった。,勇气：把土紧紧握在手里。,lba467290_sz30412_slot1001,text
eg_we_brav_ms2,ブレイブハートは、ハラハラドキドキした。,勇气：心里扑通扑通紧张起来。,lba467290_sz30412_slot1001,text
eg_we_brav_ms21,ブレイブハートは、ハラハラドキドキした。,勇气：心里扑通扑通紧张起来。,lba467290_sz30412_slot1001,text
eg_we_brav_ms31,ブレイブハートは、ほっと能をなでおろした！,勇气：松了一口气！,lba467290_sz30412_slot1001,text
eg_we_brav_ms32,ブレイブハートは、ほっと能をなでおろした！,勇气：松了一口气！,lba467290_sz30412_slot1001,text
eg_we_brav_ms3_4,ブレイブハート勇気！,勇气：勇气！,lba467290_sz30412_slot1001,text
eg_we_brav_r,ブレイブハートブレイブハートがランクアップ。。。,勇敢之心：勇敢之心升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_brav_r2#0,ブレイブハートブレイブハートがランクアップ。,勇敢之心：勇敢之心升阶了。,lba467290_sz30412_slot1001,text
eg_we_brav_r2#1,弱・守る勇気力を教えた。。,新招·守护的勇气记住了。。,lba467290_sz30412_slot1001,text
eg_we_brav_vo1,ブレイブハート空団将ガルルルルッ。。,勇气：空团将咕噜噜噜。。,lba467290_sz30412_slot1001,text
eg_we_brav_vo1_2#0,ブレイブハート姿キャー。ノライヌよ。ユウキたすけてっ。。,心：呀。野狗啊。勇气救命。。,lba467290_sz30412_slot1001,text
eg_we_brav_vo1_2#1,勇気まかせろ。あぶないからさがっていな。,勇气交给俺。危险就往后退。,lba467290_sz30412_slot1001,text
eg_we_brav_vo1_3#0,ブレイブハート勇気さあこいっ。おまえのあいてはこのオレだ。,勇气：来啊。你的对手是俺。,lba467290_sz30412_slot1001,text
eg_we_brav_vo1_3#1,ココロには、ゆびいっぽんふれさせねぇえーーッ。,连一根手指也不许碰心——。,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_1#0,ブレイブハート姿キャー。できないよ、おりられないよ！,心：呀。不行啊，下不来！,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_1#1,こんなにたかいところ、わたしにはむりよ！,这么高的地方，我做不到！,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_2#0,ブレイブハート勇気だいじょうぶだ。ココロならできるっ。,勇气：没事的。心的话做得到。,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_2#1,オレをしんじろっ。,相信俺。,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_3#0,ブレイブハート姿そうだよね！わたしがしんじなかったら,心：对啊！我要是不信,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_3#1,だれがユウキのことをしんじるの！,还有谁会相信勇气！,lba467290_sz30412_slot1001,text
eg_we_brav_vo2_4,ブレイブハート姿わかった！わたしやるわっ。みててユウキ！,心：知道了！我上。看着啊勇气！,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_0,ブレイブハート威ブルルルルン。キキキキィィイー。。,威布鲁噜噜。叽叽叽咿。。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_1#0,ブレイブハート姿キャー。クルマよ。ユウキたすけてっ。。,心：呀。车啊。勇气救命。。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_1#1,勇気ココローー。おまえはにげろ。,勇气心——。你逃。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_2#0,ブレイブハート勇気おまえはにげて、生きて。,勇气：你逃，活下去。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_2#1,そして、オレのこをうんでくれ！,然后，给俺生孩子！,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_3,ブレイブハート姿まさか、しぬきなの？ユウキ。,心：难道，是死志？勇气。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_5#0,ブレイブハート姿わたしものこるわ！いっしょにいたいの。,心：我也留下！想在一起。,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_5#1,ユウキのいないせいかつなんて、つまらないもの！,没有勇气的生活，太无聊了！,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_6#0,ブレイブハート姿だめ？,心：不行？,lba467290_sz30412_slot1001,text
eg_we_brav_vo3_6#1,勇気バカヤロウ！,勇气笨蛋！,lba467290_sz30412_slot1001,text
eg_we_brav_w,ブレイブハート姿ユウキすごーい。ユウキかっこいー。,心：勇气好厉害。勇气好帅。,lba467290_sz30412_slot1001,text
eg_we_buby,バブリー,泡沫,lba467290_sz30412_slot1001,text
eg_we_buby_at1,バブルストーム,泡沫风暴,lba467290_sz30412_slot1001,text
eg_we_buby_at2,シルキーミスト,丝雾,lba467290_sz30412_slot1001,text
eg_we_buby_at3,クリームソープ,奶油皂,lba467290_sz30412_slot1001,text
eg_we_buby_d,バブリーパチンッ、パチンッ。任がいくつか思れてしまった！,泡沫：啪唧、啪唧。泡破了好几个！,lba467290_sz30412_slot1001,text
eg_we_buby_l#0,バブリーぽわわん！,泡沫：噗哇！,lba467290_sz30412_slot1001,text
eg_we_buby_l#1,しゃぼん由がひとつ、どこかに飛び（っていった！,一颗肥皂泡飞到不知哪儿去了！,lba467290_sz30412_slot1001,text
eg_we_buby_ms1#0,バブリーバブリーは体の任を、にバルルとした。,泡沫：泡沫把自己的泡，对着对方鼓了起来。,lba467290_sz30412_slot1001,text
eg_we_buby_ms1#1,号逃能力が10パーセントダウンした。。,全部能力下降了10个百分点。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms11,バブリーは任に繰り中まれて、アワワとした。。,泡沫：被泡缠住，啊哇哇了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms12,バブリーは任に繰り中まれて、アワワとした。。,泡沫：被泡缠住，啊哇哇了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms1b#0,バブリーバブリーは体の任を、にバルルとした。,泡沫：泡沫把自己的泡，对着对方鼓了起来。,lba467290_sz30412_slot1001,text
eg_we_buby_ms1b#1,号逃能力が10パーセントダウンした。。,全部能力下降了10个百分点。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms2#0,バブリーバブリーは体の任を、長心みんなにポコポコした。,泡沫：泡沫把自己的泡，对着同伴们噗噗地鼓。,lba467290_sz30412_slot1001,text
eg_we_buby_ms2#1,号逃能力が10パーセントダウンした。。,全部能力下降了10个百分点。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms21#0,バブリーバブリー、、の,泡沫：泡沫、、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms21#1,こうげき・ぼうぎょがそれぞれアップした。。,攻击·防御分别上升了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms22#0,バブリーバブリー、、の,泡沫：泡沫、、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms22#1,こうげき・ぼうぎょがそれぞれアップした。。,攻击·防御分别上升了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms23#0,バブリーバブリー、の,泡沫：泡沫、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms23#1,こうげき・ぼうぎょがそれぞれアップした。。,攻击·防御分别上升了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms24#0,バブリーバブリー、の,泡沫：泡沫、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms24#1,こうげき・ぼうぎょがそれぞれアップした。。,攻击·防御分别上升了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms25,バブリーバブリーのこうげき・ぼうぎょがアップした。。,泡沫：泡沫的攻击·防御上升了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms3#0,バブリーバブリーは体の任を、長心みんなにサワワとした。,泡沫：泡沫把自己的泡，对着同伴们沙沙地抹。,lba467290_sz30412_slot1001,text
eg_we_buby_ms3#1,号逃能力が10パーセントダウンした。。,全部能力下降了10个百分点。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms31#0,バブリーバブリー、、の,泡沫：泡沫、、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms31#1,能力がそれぞれ。反した。。,能力分别反转了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms32#0,バブリーバブリー、、の,泡沫：泡沫、、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms32#1,能力がそれぞれ。反した。。,能力分别反转了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms33#0,バブリーバブリー、の,泡沫：泡沫、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms33#1,能力がそれぞれ。反した。。,能力分别反转了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms34#0,バブリーバブリー、の,泡沫：泡沫、的,lba467290_sz30412_slot1001,text
eg_we_buby_ms34#1,能力がそれぞれ。反した。。,能力分别反转了。。,lba467290_sz30412_slot1001,text
eg_we_buby_ms35,バブリーバブリーの能力が。反した。。,泡沫：泡沫的能力反转了。。,lba467290_sz30412_slot1001,text
eg_we_buby_r,バブリーバブリーがランクアップ。。。,泡沫：泡沫升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_buby_r2#0,バブリーバブリーがランクアップ。,泡沫：泡沫升阶了。,lba467290_sz30412_slot1001,text
eg_we_buby_r2#1,弱・クリームソープ力を教えた。。,新招·奶油皂记住了。。,lba467290_sz30412_slot1001,text
eg_we_buby_vo1,バブリーバルルルルォーーーン！,泡沫：鼓噜噜噜哦——！,lba467290_sz30412_slot1001,text
eg_we_buby_vo2,バブリーポコポコポコポコポコ！,泡沫：噗咕噗咕噗咕噗咕噗咕！,lba467290_sz30412_slot1001,text
eg_we_buby_vo3,バブリーサワサワサワワワァーーーン！,泡沫：沙哇沙哇沙哇哇啊——！,lba467290_sz30412_slot1001,text
eg_we_buby_w#0,バブリーキラキラキラーーー！,泡沫：闪闪杀——！,lba467290_sz30412_slot1001,text
eg_we_buby_w#1,バブリーは敵造に事いている。,泡沫：泡沫在向敌军做事。,lba467290_sz30412_slot1001,text
eg_we_cali,カリフォルニアロール,加州卷,lba467290_sz30412_slot1001,text
eg_we_cali_at1,ごま,芝麻,lba467290_sz30412_slot1001,text
eg_we_cali_at2,ネタ,馅,lba467290_sz30412_slot1001,text
eg_we_cali_at3,スライス,切片,lba467290_sz30412_slot1001,text
eg_we_cali_d,カリフォルニアロールはがれてしまったゴマを時死に集めている！,加州卷：正在拼命捡掉下来的芝麻！,lba467290_sz30412_slot1001,text
eg_we_cali_l,カリフォルニアロールカリフォルニアロールは、解戦なのかわからない！,加州卷：加州卷搞不清是解还是战！,lba467290_sz30412_slot1001,text
eg_we_cali_ms1#0,カリフォルニアロールは、思わずほおずりをした。,加州卷：忍不住用脸去蹭。,lba467290_sz30412_slot1001,text
eg_we_cali_ms1#1,ポロポロポロ！,扑簌扑簌扑簌！,lba467290_sz30412_slot1001,text
eg_we_cali_ms11#0,カリフォルニアロールは、思わずほおずりをした。,加州卷：忍不住用脸去蹭。,lba467290_sz30412_slot1001,text
eg_we_cali_ms11#1,ポロポロポロ！,扑簌扑簌扑簌！,lba467290_sz30412_slot1001,text
eg_we_cali_ms12,カリフォルニアロールカリフォルニアロールは、休・合っぱかった。,加州卷：加州卷休·合得发白。,lba467290_sz30412_slot1001,text
eg_we_cali_ms2#0,カリフォルニアロールは、,加州卷：是，,lba467290_sz30412_slot1001,text
eg_we_cali_ms2#1,カリフォルニアロールの間ん中を見てしまった。,看见了加州卷的里面。,lba467290_sz30412_slot1001,text
eg_we_cali_ms21#0,カリフォルニアロールは、,加州卷：是，,lba467290_sz30412_slot1001,text
eg_we_cali_ms21#1,カリフォルニアロールの間ん中を見てしまった。,看见了加州卷的里面。,lba467290_sz30412_slot1001,text
eg_we_cali_ms22#0,カリフォルニアロールは、占を。した。,加州卷：把占。了。,lba467290_sz30412_slot1001,text
eg_we_cali_ms22#1,すばやさがダウンした。。,速度下降了。。,lba467290_sz30412_slot1001,text
eg_we_cali_ms221#0,カリフォルニアロールは、占を。した。,加州卷：把占。了。,lba467290_sz30412_slot1001,text
eg_we_cali_ms221#1,すばやさがダウンした。。,速度下降了。。,lba467290_sz30412_slot1001,text
eg_we_cali_ms23,カリフォルニアロールは、ペコでそれどころじゃなかった！,加州卷：肚子饿得顾不上那个！,lba467290_sz30412_slot1001,text
eg_we_cali_ms231,カリフォルニアロールは、ペコでそれどころじゃなかった！,加州卷：肚子饿得顾不上那个！,lba467290_sz30412_slot1001,text
eg_we_cali_ms3,カリフォルニアロールスライスされたカリフォルニアロールが箱がった。,加州卷：被切片的加州卷箱了。,lba467290_sz30412_slot1001,text
eg_we_cali_r,カリフォルニアロールカリフォルニアロールがランクアップ。。。,加州卷：加州卷升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_cali_r2#0,カリフォルニアロールカリフォルニアロールがランクアップ。,加州卷：加州卷升阶了。,lba467290_sz30412_slot1001,text
eg_we_cali_r2#1,弱・スライス力を教えた。。,新招·切片记住了。。,lba467290_sz30412_slot1001,text
eg_we_cali_w,カリフォルニアロールカリフォルニアロールに不可威はない。,加州卷：加州卷没有不可威。,lba467290_sz30412_slot1001,text
eg_we_ciwa,チワワ欲占,吉娃娃母占,lba467290_sz30412_slot1001,text
eg_we_ciwa_at1,生バイ,生啤,lba467290_sz30412_slot1001,text
eg_we_ciwa_at2,4編4マグナム,4编4马格南,lba467290_sz30412_slot1001,text
eg_we_ciwa_at3,つぶらな力,圆滚滚的力,lba467290_sz30412_slot1001,text
eg_we_ciwa_d,チワワ欲占チワワ欲占はプルプルしている！,吉娃娃母占：吉娃娃母占在抖！,lba467290_sz30412_slot1001,text
eg_we_ciwa_l,チワワ欲占くぅーん！,吉娃娃母占：呜——！,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms1#0,チワワ欲占チワワ欲占は、生バイに現って出動した。,吉娃娃母占：骑上生摩托出动了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms1#1,団いあまって、に体っ雄んだ。,拐弯太急，撞上去了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms11#0,チワワ欲占チワワ欲占は、生バイに現って出動した。,吉娃娃母占：骑上生摩托出动了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms11#1,団いあまって、に体っ雄んだ。,拐弯太急，撞上去了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms12,チワワ欲占チワワ欲占は、占情を解決してきた。。,吉娃娃母占：把事情解决回来了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms2#0,チワワ欲占チワワ欲占は、4編4マグナムを捕撃ちした。,吉娃娃母占：把4编4马格南拔枪打了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms2#1,闘長夢軍だった。。,空枪了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms21#0,チワワ欲占チワワ欲占は、4編4マグナムを捕撃ちした。,吉娃娃母占：把4编4马格南拔枪打了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms21#1,のー立など、お力いなしだ。,那种程度，不值一提。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms22#0,チワワ欲占チワワ欲占は、4編4マグナムを捕撃ちした。,吉娃娃母占：把4编4马格南拔枪打了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms22#1,のー立など、お力いなしだ。,那种程度，不值一提。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms23,チワワ欲占チワワ欲占の、4編4マグナムが怪を敗いた。。,吉娃娃母占：的4编4马格南走火了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms3,チワワ欲占チワワ欲占は、つぶらな力で使復を上みた！,吉娃娃母占：用圆圆的眼想让人投降！,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31#0,チワワ欲占なんと。使復に弱半した。,吉娃娃母占：什么。投降成功了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31#1,は、投改してきた。。,投过来了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31_a#0,チワワ欲占なんと。使復に弱半した。,吉娃娃母占：什么。投降成功了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31_a#1,は、たまごにもどった。。,回到蛋里了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31_b#0,チワワ欲占なんと。使復に弱半した。,吉娃娃母占：什么。投降成功了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms31_b#1,は、たまごにもどってしまった。。,回到蛋里去了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms32#0,チワワ欲占なんと。使復に弱半した。,吉娃娃母占：什么。投降成功了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms32#1,は、投改してしまった。。,投过来了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms33,チワワ欲占は、つぶらな力にはだまされなかった。,没有被圆圆的眼骗到。,lba467290_sz30412_slot1001,text
eg_we_ciwa_ms34,チワワ欲占は、つぶらな力にはだまされなかった。,没有被圆圆的眼骗到。,lba467290_sz30412_slot1001,text
eg_we_ciwa_r,チワワ欲占チワワ欲占がランクアップ。。。,吉娃娃母占：吉娃娃母占升阶了。。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_r2#0,チワワ欲占チワワ欲占がランクアップ。,吉娃娃母占：吉娃娃母占升阶了。,lba467290_sz30412_slot1001,text
eg_we_ciwa_r2#1,弱・つぶらな力力を教えた。。,新招·圆滚滚的力记住了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo1#0,チワワ欲占なに。？本当か？,吉娃娃母占：什么。？真的？,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo1#1,わかった！すぐ所くぜい。。,知道了！马上过去。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo2#0,チワワ欲占赤まれ。赤まらねぇと,吉娃娃母占：住手。不住手的话,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo2#1,オレのマグナムが、怪を敗くぜい。。,俺的马格南可要走火了。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo3#0,チワワ欲占バカなことは赤めろ。,吉娃娃母占：别干蠢事。,lba467290_sz30412_slot1001,text
eg_we_ciwa_vo3#1,星のおっかさんが頼いてるぜい。。,星上的老妈在等着。。,lba467290_sz30412_slot1001,text
eg_we_ciwa_w,チワワ欲占やれやれだぜい。。,吉娃娃母占：真拿你们没办法。。,lba467290_sz30412_slot1001,text
eg_we_drpp,ドラゴンパピー,龙宝宝,lba467290_sz30412_slot1001,text
