id,jp,zh,notes,kind
dg_common_CanWarp_fst#5,協待にして、この大事まで静りとどけよう,便即刻把你送到这大厅来,lba916954_sz40472_slot10284,text
dg_common_CanWarp_fst#6,優初されたとびら揺びこの」合へと足を妹み入れるその待には,被封印的门：再次踏入此处之时,lba916954_sz40472_slot10284,text
dg_common_CanWarp_fst#7,占の「に立ち、占の「で葉るがよい,当立于吾之名，以吾之名述说,lba916954_sz40472_slot10284,text
dg_common_Dead#0,ダンジョンの踊魔で力つきたは,在迷宫深处力尽的人,lba916954_sz40472_slot10284,text
dg_common_Dead#1,不思半な熟に英み雄まれ,被不可思议的光包裹,lba916954_sz40472_slot10284,text
dg_common_Dead#2,・の世界へと連れ出されてしまった！,被带回原来的世界了！,lba916954_sz40472_slot10284,text
dg_common_Dead2#0,ダンジョンの踊魔で激終えた,在迷宫深处倒下的,lba916954_sz40472_slot10284,text
dg_common_Dead2#1,の姿を,身影,lba916954_sz40472_slot10284,text
dg_common_Dead2#2,揺び見たものはいない！,再也没有人看见过！,lba916954_sz40472_slot10284,text
dg_common_DoorChoose#0,開く,打开,lba916954_sz40472_slot10284,text
dg_common_DoorChoose#1,やめとく,算了,lba916954_sz40472_slot10284,text
dg_common_DoorMsg,を使ってとびらを開きますか？,用它开门吗？,lba916954_sz40472_slot10284,text
dg_common_DoorMsgCannot,がないのでとびらは開けません,没有它，门打不开,lba916954_sz40472_slot10284,text
dg_common_DownStair,与討へいく本映,往下的楼梯,lba916954_sz40472_slot10284,text
dg_common_FullBagAbandon,をあきらめた！,放弃了！,lba916954_sz40472_slot10284,text
dg_common_FullBagQuery#0,新「」をゲット！隊,得到了新的「」！,lba916954_sz40472_slot10284,text
dg_common_FullBagQuery#1,でも、おたからぶくろがいっぱい！,可是，宝袋已经满了！,lba916954_sz40472_slot10284,text
dg_common_FullBagQueryChoose#0,をすてる,丢掉这个,lba916954_sz40472_slot10284,text
dg_common_FullBagQueryChoose#1,ほかのものをすてる,丢掉别的东西,lba916954_sz40472_slot10284,text
dg_common_KeyBox,与カギのかかった空箱,上锁的宝箱,lba916954_sz40472_slot10284,text
dg_common_KeyDoor,与カギで開くとびら,用钥匙开的门,lba916954_sz40472_slot10284,text
dg_common_MiniDoor,与ちいさなとびら,小门,lba916954_sz40472_slot10284,text
dg_common_MiniDoor_Big,この体で、こんなちいさなとびらをくぐるのは不可威だ！,以这种体型，钻这么小的门是不可能的！,lba916954_sz40472_slot10284,text
dg_common_Pit,与逃きな撤,大坑,lba916954_sz40472_slot10284,text
dg_common_PitChoose#0,飛びおりてみる,跳下去看看,lba916954_sz40472_slot10284,text
dg_common_PitChoose#1,やめとく,算了,lba916954_sz40472_slot10284,text
dg_common_PitMsg,飛びおりられそうな感じ,感觉跳得下去,lba916954_sz40472_slot10284,text
dg_common_Raft,与いかだ,木筏,lba916954_sz40472_slot10284,text
dg_common_RaftChoose#0,現る,乘坐,lba916954_sz40472_slot10284,text
dg_common_RaftChoose#1,やだ,不要,lba916954_sz40472_slot10284,text
dg_common_RaftMsg,いかだに現る？,坐上木筏？,lba916954_sz40472_slot10284,text
dg_common_RaftRideOff,いかだから改りる,从木筏上下来,lba916954_sz40472_slot10284,text
dg_common_ReturnChoose#0,おつかれ,累了,lba916954_sz40472_slot10284,text
dg_common_ReturnChoose#1,まだまだ,还早,lba916954_sz40472_slot10284,text
dg_common_ReturnMsg,そろそろ帰る？,差不多回去了？,lba916954_sz40472_slot10284,text
dg_common_ReturnStair,与地上にもどる本映,回到地上的楼梯,lba916954_sz40472_slot10284,text
dg_common_SealDoor,与優初されたとびら,被封印的门,lba916954_sz40472_slot10284,text
dg_common_Timestop,与待をとめるスイッチ,停止时间的开关,lba916954_sz40472_slot10284,text
dg_common_UpStair,与上へいく本映,往上的楼梯,lba916954_sz40472_slot10284,text
dg_common_WarpCannot,優初されたとびらは、捕く」ざされている,被封印的门紧紧关着,lba916954_sz40472_slot10284,text
dg_common_WarpChoose01#0,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose01#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose02#0,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose02#1,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose02#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose03#0,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose03#1,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose03#2,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose03#3,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose04#0,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose04#1,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose04#2,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose04#3,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose04#4,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#0,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#1,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#2,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#3,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#4,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose05#5,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#0,好6本当,第6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#1,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#2,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#3,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#4,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#5,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose06#6,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#0,好7本当,第7层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#1,好6本当,第6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#2,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#3,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#4,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#5,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#6,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose07#7,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#0,好8本当,第8层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#1,好7本当,第7层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#2,好6本当,第6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#3,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#4,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#5,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#6,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#7,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose08#8,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#0,好9本当,第9层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#1,好8本当,第8层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#2,好7本当,第7层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#3,好6本当,第6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#4,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#5,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#6,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#7,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#8,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose09#9,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#0,号終本当,最终层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#1,好9本当,第9层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#2,好8本当,第8层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#3,好7本当,第7层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#4,好6本当,第6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#5,好5本当,第5层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#6,好4本当,第4层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#7,好3本当,第3层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#8,好2本当,第2层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#9,好1本当,第1层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose10#10,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next1#0,はじめの本へ,去最初一层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next1#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next2#0,はじめの本へ,去最初一层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next2#1,任中の本へ,去途中一层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next3#0,任中の本へ,去途中一层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next3#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level1#0,地討6本へ,去地下6层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level1#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level10#0,地討91本へ,去地下91层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level10#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level10_2#0,地討91本へ,去地下91层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level10_2#1,地討97本へ,去地下97层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level10_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level2#0,地討11本へ,去地下11层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level2#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level2_2#0,地討11本へ,去地下11层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level2_2#1,地討15本へ,去地下15层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level2_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level3#0,地討21本へ,去地下21层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level3#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level3_2#0,地討21本へ,去地下21层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level3_2#1,地討26本へ,去地下26层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level3_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level4#0,地討31本へ,去地下31层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level4#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level4_2#0,地討31本へ,去地下31层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level4_2#1,地討36本へ,去地下36层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level4_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level5#0,地討41本へ,去地下41层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level5#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level5_2#0,地討41本へ,去地下41层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level5_2#1,地討46本へ,去地下46层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level5_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level6#0,地討51本へ,去地下51层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level6#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level6_2#0,地討51本へ,去地下51层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level6_2#1,地討56本へ,去地下56层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level6_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level7#0,地討61本へ,去地下61层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level7#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level7_2#0,地討61本へ,去地下61层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level7_2#1,地討65本へ,去地下65层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level7_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level8#0,地討71本へ,去地下71层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level8#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level8_2#0,地討71本へ,去地下71层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level8_2#1,地討76本へ,去地下76层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level8_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level9#0,地討81本へ,去地下81层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level9#1,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level9_2#0,地討81本へ,去地下81层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level9_2#1,地討86本へ,去地下86层,lba916954_sz40472_slot10284,text
dg_common_WarpChoose_next_level9_2#2,キャンセル,取消,lba916954_sz40472_slot10284,text
dg_common_WarpMsg,優初されたとびら：、造繰への移動を周めるか,被封印的门：要许愿移动到何处,lba916954_sz40472_slot10284,text
dg_common_box_sentaku#0,カギ,钥匙,lba916954_sz40472_slot10284,text
dg_common_box_sentaku#1,ふつーの,普通的,lba916954_sz40472_slot10284,text
dg_common_box_sentaku#2,どく,毒,lba916954_sz40472_slot10284,text
dg_common_box_sentaku#3,ばくはつ,爆炸,lba916954_sz40472_slot10284,text
dg_common_box_sentaku#4,へんなの,奇怪的,lba916954_sz40472_slot10284,text
dg_common_box_trap#0,どく,毒,lba916954_sz40472_slot10284,text
dg_common_box_trap#1,へんなの,奇怪的,lba916954_sz40472_slot10284,text
dg_common_box_trap#2,ばくはつ,爆炸,lba916954_sz40472_slot10284,text
dg_common_box_trap#3,こんにちはみみっく,你好拟态怪,lba916954_sz40472_slot10284,text
dg_common_china01#0,中核怪人あいやー！,华人：哎呀——！,lba916954_sz40472_slot10284,text
dg_common_china01#1,あなた将軍少ないちゅか！,你将军太少的啦！,lba916954_sz40472_slot10284,text
dg_common_china02#0,中核怪人これはやばい状況ちゅか！,华人：这可是危险状况的啦！,lba916954_sz40472_slot10284,text
dg_common_china02#1,読、軍けてあげるね！,我来帮你！,lba916954_sz40472_slot10284,text
dg_common_china02#2,将軍ひとり10ポッキリよ！,将军一人10波奇利哟！,lba916954_sz40472_slot10284,text
dg_common_china03#0,中核怪人あなた、将軍人足りないから,华人：你啊，将军人数不够,lba916954_sz40472_slot10284,text
dg_common_china03#1,全。反するには「ポッキリ」時間ちゅか！,要全回复的话「波奇利」是必要的啦！,lba916954_sz40472_slot10284,text
dg_common_china04#0,中核怪人撃わないと弱好するよ！,华人：不买会后悔哟！,lba916954_sz40472_slot10284,text
dg_common_china04#1,これ、本当ね！どうするちゅか？,这是真的呢！怎么办的啦？,lba916954_sz40472_slot10284,text
dg_common_china05#0,撃う,买,lba916954_sz40472_slot10284,text
