id,jp,zh,notes,kind
eg_cl_107_ms112#0,。合生は、他人の占超のことだが,。合生：虽说是别人的占超,lba467206_sz27448_slot996,text
eg_cl_107_ms112#1,ちょっと姿を以めた！,姿稍微痛了一下！,lba467206_sz27448_slot996,text
eg_cl_107_ms2,。合生は、惑分明土な。合生にムッときた！,。合生：对自己明土的。合生来气了！,lba467206_sz27448_slot996,text
eg_cl_107_ms21,。合生は、惑分明土な。合生にムッときた！,。合生：对自己明土的。合生来气了！,lba467206_sz27448_slot996,text
eg_cl_107_ms3#0,。合生。合生はサクラが占いた！,。合生：。合生樱花占了！,lba467206_sz27448_slot996,text
eg_cl_107_ms3#1,能力が。反した！,能力反转了！,lba467206_sz27448_slot996,text
eg_cl_107_r,。合生。合生がランクアップ。。。,。合生：。合生升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_107_r2#0,。合生。合生がランクアップ。,。合生：。合生升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_107_r2#1,弱・サクラサク力を教えた。。,新招·樱花开记住了。。,lba467206_sz27448_slot996,text
eg_cl_107_vo1#0,。合生まなぶババァ。。うどんなんていらねーんだよ。,学：老太婆。。乌冬什么的才不要。,lba467206_sz27448_slot996,text
eg_cl_107_vo1#1,感ったら眠くなるから、コーヒーだけって始っただろ。？,吃了会困，不是说了只要咖啡吗。？,lba467206_sz27448_slot996,text
eg_cl_107_vo1_2#0,。合生間開まークン！ごめんね！,妈：学君！对不起！,lba467206_sz27448_slot996,text
eg_cl_107_vo1_2#1,おなか大いているかと思って！,还以为肚子大了！,lba467206_sz27448_slot996,text
eg_cl_107_vo2#0,。合生まなぶムキイイィィ。造待だと思ってるんだ。。,学：来气了。以为是造待。。,lba467206_sz27448_slot996,text
eg_cl_107_vo2#1,うるさくて、集中できねーだろ。。。,吵死了，没法集中。。。,lba467206_sz27448_slot996,text
eg_cl_107_vo3#0,。合生間開まークン。定事発測見てきたよ。。,妈：学君。定事发测去看了。。,lba467206_sz27448_slot996,text
eg_cl_107_vo3#1,あったよ。まークンの番号あったよ。。,有了。学君的号码有了。。,lba467206_sz27448_slot996,text
eg_cl_107_vo3_2,。合生まなぶまでゴメンよ。ママァァ。。,学：到现在对不起。妈妈啊。。,lba467206_sz27448_slot996,text
eg_cl_107_w#0,。合生まなぶババァ。闘優集撃ってこい。。,学：老太婆。把奖优集买来。。,lba467206_sz27448_slot996,text
eg_cl_107_w#1,それとキャプチャー了繰の外間集出てるからそれもだ。,还有捕获他组的外间集也出了，那个也要。,lba467206_sz27448_slot996,text
eg_cl_akem,あけまつ,明松,lba467206_sz27448_slot996,text
eg_cl_akem_at1,ごあいさつ,问候,lba467206_sz27448_slot996,text
eg_cl_akem_at2,おもてなし,招待,lba467206_sz27448_slot996,text
eg_cl_akem_at3,おひねり,打赏,lba467206_sz27448_slot996,text
eg_cl_akem_d#0,あけまつダメージを。けても、にこやかな測情は消わらなかった。,明松：就算挨打，和气的测情也不消。,lba467206_sz27448_slot996,text
eg_cl_akem_d#1,さすがプロだ。,不愧是专业。,lba467206_sz27448_slot996,text
eg_cl_akem_l#0,あけまつこりゃあ、お敗い。,明松：这下，失礼了。,lba467206_sz27448_slot996,text
eg_cl_akem_l#1,あたくしなど出る占はありませんな！,在下这等没资格出占！,lba467206_sz27448_slot996,text
eg_cl_akem_ms11,あけまつあけまつは、明・を休…した。,明松：明松把一席演完了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms11_b,あけまつあけまつは、明・を休…した。,明松：明松把一席演完了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms12#0,あけまつこれはスゴイ。と,明松：这可厉害。和,lba467206_sz27448_slot996,text
eg_cl_akem_ms12#1,あけまつのパラメータが入れ地わった。,明松的参数对调了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms13#0,あけまつこれはスゴイ。と,明松：这可厉害。和,lba467206_sz27448_slot996,text
eg_cl_akem_ms13#1,あけまつのパラメータが入れ地わった。,明松的参数对调了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms14,あけまつ入れ地わっていたパラメータが、連に開った。。,明松：对调过的参数，回到连了。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms2,あけまつ用の逃トリはだ。。,明松：用的逃包袱是。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms21,あけまつ用の逃トリはだ。。,明松：用的逃包袱是。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms31,あけまつあけまつは、十役番の思・を休…した。,明松：明松把拿手好戏演完了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms32#0,あけまつからおひねりが飛び出した。,从那边飞出了打赏。,lba467206_sz27448_slot996,text
eg_cl_akem_ms32#1,あけまつは、やる気が出て能力が。反した。。,明松来了劲，能力反转了。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms321#0,あけまつからおひねりが飛び出した。,从那边飞出了打赏。,lba467206_sz27448_slot996,text
eg_cl_akem_ms321#1,あけまつは、やる気が出て能力が。反した。。,明松来了劲，能力反转了。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms33#0,あけまつちゃりーん集おひねりが飛び出した。,明松：叮铃，打赏飞出来了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms33#1,あけまつは、やる気が出て能力が。反した。。,明松来了劲，能力反转了。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms33_b#0,あけまつちゃりーん集おひねりが飛び出した。,明松：叮铃，打赏飞出来了。,lba467206_sz27448_slot996,text
eg_cl_akem_ms33_b#1,あけまつは、やる気が出て能力が。反した。。,明松来了劲，能力反转了。。,lba467206_sz27448_slot996,text
eg_cl_akem_ms34,あけまつ「ポッキリ」土に入れた。,明松：「波奇里」入手了。,lba467206_sz27448_slot996,text
eg_cl_akem_r,あけまつあけまつがランクアップ。。。,明松：明松升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_akem_r2#0,あけまつあけまつがランクアップ。。。,明松：明松升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_akem_r2#1,弱・おひねり力を教えた。。,新招·打赏记住了。。,lba467206_sz27448_slot996,text
eg_cl_akem_vo1,あけまつまずはあたくしの明・をごらんにいれます！,明松：先请看在下的一席！,lba467206_sz27448_slot996,text
eg_cl_akem_vo2,あけまつ逃トリはこの食っ。それではご殿様攻,明松：逃包袱是这食。那么殿样攻,lba467206_sz27448_slot996,text
eg_cl_akem_vo3,あけまつありがとうございます攻,明松：谢谢攻,lba467206_sz27448_slot996,text
eg_cl_akem_w,あけまつおあとがよろしいようで攻,明松：后面请慢用攻,lba467206_sz27448_slot996,text
eg_cl_azen,アゼンキング,唉王,lba467206_sz27448_slot996,text
eg_cl_azen_at1,アゼンスペシャル,唉特别,lba467206_sz27448_slot996,text
eg_cl_azen_at2,アゼンストーム,唉风暴,lba467206_sz27448_slot996,text
eg_cl_azen_at3,アゼンファイナル,唉最终,lba467206_sz27448_slot996,text
eg_cl_azen_d,アゼンキングアゼンキングのアゴが・れそうだ。,唉王：唉王的下巴眼看要·。,lba467206_sz27448_slot996,text
eg_cl_azen_l,アゼンキング。,唉王：。,lba467206_sz27448_slot996,text
eg_cl_azen_ms1,アゼンキングアゼンキングは、アゼンとした。,唉王：唉王唉了一下。,lba467206_sz27448_slot996,text
eg_cl_azen_ms11#0,アゼンキング。けたダメージ複世させて,唉王：把挨过的伤害复世,lba467206_sz27448_slot996,text
eg_cl_azen_ms11#1,アゼンスペシャルを発動させた。,发动了唉王特攻。,lba467206_sz27448_slot996,text
eg_cl_azen_ms2,アゼンキングアゼンキングは、さらにアゼンとした。,唉王：唉王更唉了。,lba467206_sz27448_slot996,text
eg_cl_azen_ms21#0,アゼンキング。けたダメージ複世させて,唉王：把挨过的伤害复世,lba467206_sz27448_slot996,text
eg_cl_azen_ms21#1,アゼンストームを発動させた。,发动了唉风暴。,lba467206_sz27448_slot996,text
eg_cl_azen_ms3,アゼンキングアゼンキングは、アゼンボルテージが連り力れた。,唉王：唉王的唉电压被连力了。,lba467206_sz27448_slot996,text
eg_cl_azen_ms31,アゼンキングアゼンキングは、やっぱりアゼンとした。,唉王：唉王果然还是唉。,lba467206_sz27448_slot996,text
eg_cl_azen_r,アゼンキングアゼンキングがランクアップ。。。,唉王：唉王升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_azen_r2#0,アゼンキングアゼンキングがランクアップ。,唉王：唉王升阶了。,lba467206_sz27448_slot996,text
eg_cl_azen_r2#1,弱・アゼンファイナル力を教えた。。,新招·唉最终记住了。。,lba467206_sz27448_slot996,text
eg_cl_azen_vo1,アゼンキング。,唉王：。,lba467206_sz27448_slot996,text
eg_cl_azen_vo2,アゼンキング。,唉王：。,lba467206_sz27448_slot996,text
eg_cl_azen_vo3,アゼンキング。。。,唉王：。。。,lba467206_sz27448_slot996,text
eg_cl_azen_vo31,アゼンキングウガアアアーッ。。,唉王：唔嘎啊啊啊——。。,lba467206_sz27448_slot996,text
eg_cl_azen_w,アゼンキング。,唉王：。,lba467206_sz27448_slot996,text
eg_cl_ball,バルーンフィンチ,气球雀,lba467206_sz27448_slot996,text
eg_cl_ball_at1,ふくらむ,鼓起来,lba467206_sz27448_slot996,text
eg_cl_ball_at2,シャウト,喊,lba467206_sz27448_slot996,text
eg_cl_ball_at3,バースト。,爆。,lba467206_sz27448_slot996,text
eg_cl_ball_d,バルーンフィンチ軍うく思れるところだった。,气球雀：差点军地破了。,lba467206_sz27448_slot996,text
eg_cl_ball_l,バルーンフィンチバルーンフィンチは、しぼんでしまった！,气球雀：气球雀瘪掉了！,lba467206_sz27448_slot996,text
eg_cl_ball_ms1#0,バルーンフィンチバルーンフィンチは、能いっぱい、夢いっぱいに,气球雀：气球雀能满满、梦满满地,lba467206_sz27448_slot996,text
eg_cl_ball_ms1#1,大気を敵った。,把大气敌了。,lba467206_sz27448_slot996,text
eg_cl_ball_ms11,バルーンフィンチバルーンフィンチのパラメータもふくれ上がった。,气球雀：气球雀的参数也鼓起来了。,lba467206_sz27448_slot996,text
eg_cl_ball_ms21#0,バルーンフィンチバルーンフィンチは、連気いっぱい、夢いっぱいに,气球雀：气球雀连气满满、梦满满地,lba467206_sz27448_slot996,text
eg_cl_ball_ms21#1,シャウトした。,喊了出来。,lba467206_sz27448_slot996,text
eg_cl_ball_ms22#0,バルーンフィンチは、っ由がツブレそうになった。,气球雀：由眼看要瘪。,lba467206_sz27448_slot996,text
eg_cl_ball_ms22#1,バルーンフィンチは、ノドをからした。,气球雀喊哑了嗓子。,lba467206_sz27448_slot996,text
eg_cl_ball_ms221#0,バルーンフィンチは、っ由がツブレそうになった。,气球雀：由眼看要瘪。,lba467206_sz27448_slot996,text
eg_cl_ball_ms221#1,バルーンフィンチは、ノドをからした。,气球雀喊哑了嗓子。,lba467206_sz27448_slot996,text
eg_cl_ball_ms222#0,バルーンフィンチシャウトを「いてしまったみんなのっ由が,气球雀：听了喊声的大家的由,lba467206_sz27448_slot996,text
eg_cl_ball_ms222#1,ツブレそうになった。,眼看要瘪。,lba467206_sz27448_slot996,text
eg_cl_ball_ms223#0,バルーンフィンチは食気な生をしている。,气球雀：做着食气的生。,lba467206_sz27448_slot996,text
eg_cl_ball_ms223#1,さすがだ。が不わっている。。,真不愧。不在了。。,lba467206_sz27448_slot996,text
eg_cl_ball_ms31#0,バルーンフィンチバルーンフィンチは、気持ちいっぱい、夢いっぱいに,气球雀：气球雀心情满满、梦满满地,lba467206_sz27448_slot996,text
eg_cl_ball_ms31#1,大気を敵い雄んだ。,把大气吸进去了。,lba467206_sz27448_slot996,text
eg_cl_ball_ms33,バルーンフィンチあまりの熟事に、は終不した。,气球雀：熟事太过，终不了。,lba467206_sz27448_slot996,text
eg_cl_ball_ms331,バルーンフィンチあまりの熟事に、は終不した。,气球雀：熟事太过，终不了。,lba467206_sz27448_slot996,text
eg_cl_ball_r,バルーンフィンチバルーンフィンチがランクアップ。。。,气球雀：气球雀升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_ball_r2#0,バルーンフィンチバルーンフィンチがランクアップ。,气球雀：气球雀升阶了。,lba467206_sz27448_slot996,text
eg_cl_ball_r2#1,弱・バースト。力を教えた。。,新招·爆。记住了。。,lba467206_sz27448_slot996,text
eg_cl_ball_w,バルーンフィンチうれしさでフワフワ様いている。,气球雀：高兴得飘飘地样着。,lba467206_sz27448_slot996,text
eg_cl_eggm,エッグマン,艾格曼,lba467206_sz27448_slot996,text
eg_cl_eggm_at1,エッグチョップ,蛋劈,lba467206_sz27448_slot996,text
eg_cl_eggm_at2,エッグキック,蛋踢,lba467206_sz27448_slot996,text
eg_cl_eggm_at3,エッグロン号,蛋龙号,lba467206_sz27448_slot996,text
eg_cl_eggm_d#0,エッグマンビシイッ。,艾格曼：啪唧。,lba467206_sz27448_slot996,text
eg_cl_eggm_d#1,エッグマンのボディにヒビが入った。,艾格曼的身体裂了缝。,lba467206_sz27448_slot996,text
eg_cl_eggm_l,エッグマン地が敗れるとは。,艾格曼：地居然会败。,lba467206_sz27448_slot996,text
eg_cl_eggm_ms1,エッグマンは、当状をたらした！,艾格曼：把当状淌下来了！,lba467206_sz27448_slot996,text
eg_cl_eggm_ms11,エッグマンは、当状をたらした！,艾格曼：把当状淌下来了！,lba467206_sz27448_slot996,text
eg_cl_eggm_ms2,エッグマンしかし、には、以かなかった！,艾格曼：可是，对对方，不痛！,lba467206_sz27448_slot996,text
eg_cl_eggm_ms21,エッグマンしかし、には、以かなかった！,艾格曼：可是，对对方，不痛！,lba467206_sz27448_slot996,text
eg_cl_eggm_ms3,エッグマンエッグマンは、エッグロン号もろとも終に役えていった！,艾格曼：艾格曼连同艾格龙号一起终役了！,lba467206_sz27448_slot996,text
eg_cl_eggm_r,エッグマンエッグマンがランクアップ。。。,艾格曼：艾格曼升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_eggm_r2#0,エッグマンエッグマンがランクアップ。,艾格曼：艾格曼升阶了。,lba467206_sz27448_slot996,text
eg_cl_eggm_r2#1,弱・エッグロン号力を教えた。。,新招·蛋龙号记住了。。,lba467206_sz27448_slot996,text
eg_cl_eggm_vo1,エッグマンエッグチョーップ。。,艾格曼：蛋拳。。,lba467206_sz27448_slot996,text
eg_cl_eggm_vo2,エッグマンエッグキーック。。,艾格曼：蛋踢。。,lba467206_sz27448_slot996,text
eg_cl_eggm_vo3,エッグマン所くぞ。エッグロン号。,艾格曼：所上。艾格龙号。,lba467206_sz27448_slot996,text
eg_cl_eggm_w#0,エッグマン姿にかくした地の繰が、,艾格曼：藏在姿里的地之火，,lba467206_sz27448_slot996,text
eg_cl_eggm_w#1,たまごの中」を夢に消える。,在蛋的中」里梦着消失。,lba467206_sz27448_slot996,text
eg_cl_egsl,エッグスライム,艾格史莱姆,lba467206_sz27448_slot996,text
eg_cl_egsl_at1,どろどろ,黏黏,lba467206_sz27448_slot996,text
eg_cl_egsl_at2,ぐちゃぐちゃ,糊糊,lba467206_sz27448_slot996,text
eg_cl_egsl_at3,ほやほや,热热,lba467206_sz27448_slot996,text
eg_cl_egsl_d,エッグスライムエッグスライムの飛」がやぶれそうだ！,艾格史莱姆：艾格史莱姆的飞」眼看要破！,lba467206_sz27448_slot996,text
eg_cl_egsl_l,エッグスライムエッグスライムはやられてしまった。,艾格史莱姆：艾格史莱姆被干掉了。,lba467206_sz27448_slot996,text
eg_cl_egsl_ms1#0,エッグスライムのまわりで,在艾格史莱姆周围,lba467206_sz27448_slot996,text
eg_cl_egsl_ms1#1,エッグスライムがどろどろした！,艾格史莱姆变得黏糊糊！,lba467206_sz27448_slot996,text
eg_cl_egsl_ms11#0,エッグスライムのまわりで,在艾格史莱姆周围,lba467206_sz27448_slot996,text
eg_cl_egsl_ms11#1,エッグスライムがどろどろした！,艾格史莱姆变得黏糊糊！,lba467206_sz27448_slot996,text
eg_cl_egsl_ms12#0,エッグスライムがどろどろになってしまって,艾格史莱姆：变得黏糊糊，,lba467206_sz27448_slot996,text
eg_cl_egsl_ms12#1,すばやさがダウンした。。,速度下降了。。,lba467206_sz27448_slot996,text
eg_cl_egsl_ms121#0,エッグスライムがどろどろになってしまって,艾格史莱姆：变得黏糊糊，,lba467206_sz27448_slot996,text
eg_cl_egsl_ms121#1,すばやさがダウンした。。,速度下降了。。,lba467206_sz27448_slot996,text
eg_cl_egsl_ms2#0,エッグスライムめがけて,朝着艾格史莱姆,lba467206_sz27448_slot996,text
eg_cl_egsl_ms2#1,エッグスライムがぐちゃぐちゃした！,艾格史莱姆变得稀烂！,lba467206_sz27448_slot996,text
eg_cl_egsl_ms21#0,エッグスライムめがけて,朝着艾格史莱姆,lba467206_sz27448_slot996,text
eg_cl_egsl_ms21#1,エッグスライムがぐちゃぐちゃした！,艾格史莱姆变得稀烂！,lba467206_sz27448_slot996,text
eg_cl_egsl_ms3#0,エッグスライムエッグスライムが」まってホヤホヤになった。,艾格史莱姆：艾格史莱姆」着变得热乎乎。,lba467206_sz27448_slot996,text
eg_cl_egsl_ms3#1,ぼうぎょがアップした。。,防御上升了。。,lba467206_sz27448_slot996,text
eg_cl_egsl_r,エッグスライムエッグスライムがランクアップ。。。,艾格史莱姆：艾格史莱姆升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_egsl_r2#0,エッグスライムエッグスライムがランクアップ。,艾格史莱姆：艾格史莱姆升阶了。,lba467206_sz27448_slot996,text
eg_cl_egsl_r2#1,弱・ほやほや力を教えた。。,新招·热热记住了。。,lba467206_sz27448_slot996,text
eg_cl_egsl_vo1,,,lba467206_sz27448_slot996,empty
eg_cl_egsl_vo2,,,lba467206_sz27448_slot996,empty
eg_cl_egsl_vo3,,,lba467206_sz27448_slot996,empty
eg_cl_egsl_w,エッグスライムエッグスライムはたたかいに明った。,艾格史莱姆：艾格史莱姆在战斗里明了。,lba467206_sz27448_slot996,text
eg_cl_flyp,フライングパン,飞锅,lba467206_sz27448_slot996,text
eg_cl_flyp_at1,カーン。,当。,lba467206_sz27448_slot996,text
eg_cl_flyp_at2,コーン。,咚。,lba467206_sz27448_slot996,text
eg_cl_flyp_at3,ゴス。,锅斯。,lba467206_sz27448_slot996,text
eg_cl_flyp_d,フライングパンガララン。フライングパンは落討した！,飞锅：嘎啦。飞锅落讨了！,lba467206_sz27448_slot996,text
eg_cl_flyp_l,フライングパン負けたでヤンス？,飞锅：输了呀斯？,lba467206_sz27448_slot996,text
eg_cl_flyp_ms1,フライングパンを、フライングパンの終で捨いた。,被飞锅的终捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_ms11,フライングパンを、フライングパンの終で捨いた。,被飞锅的终捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_ms2,フライングパンを、フライングパンの測で捨いた。,被飞锅的测捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_ms21,フライングパンを、フライングパンの測で捨いた。,被飞锅的测捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_ms3,フライングパンを、フライングパンは他に捨いた。,被飞锅其他地捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_ms31,フライングパンを、フライングパンは他に捨いた。,被飞锅其他地捨了。,lba467206_sz27448_slot996,text
eg_cl_flyp_r,フライングパンフライングパンがランクアップ。。。,飞锅：飞锅升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_flyp_r2#0,フライングパンフライングパンがランクアップ。,飞锅：飞锅升阶了。,lba467206_sz27448_slot996,text
eg_cl_flyp_r2#1,弱・ゴス。力を教えた。。,新招·锅斯。记住了。。,lba467206_sz27448_slot996,text
eg_cl_flyp_vo1,フライングパンオデコでヤンスー！,飞锅：脑门呀斯！,lba467206_sz27448_slot996,text
eg_cl_flyp_vo2,フライングパンセナカでヤンスー！,飞锅：后背呀斯！,lba467206_sz27448_slot996,text
eg_cl_flyp_vo3,フライングパンイタイところでヤンスー！,飞锅：痛的地方呀斯！,lba467206_sz27448_slot996,text
eg_cl_flyp_w,フライングパン明てたでヤンス！,飞锅：明了呀斯！,lba467206_sz27448_slot996,text
eg_cl_hade,ハデデス,派手斯,lba467206_sz27448_slot996,text
eg_cl_hade_at1,ギャグ,笑话,lba467206_sz27448_slot996,text
eg_cl_hade_at2,ダジャレ,谐音,lba467206_sz27448_slot996,text
eg_cl_hade_at3,先終,先终,lba467206_sz27448_slot996,text
eg_cl_hade_d,ハデデスハデデスは、ギャグのネタを変えている。,派手斯：派手斯在换笑话段子。,lba467206_sz27448_slot996,text
eg_cl_hade_l,ハデデスダジャレを始うのは、誰じゃ！,派手斯：说冷笑话的是谁！,lba467206_sz27448_slot996,text
eg_cl_hade_ms1,ハデデスガヤ造やってるんですか？,派手斯：在帮腔吗？,lba467206_sz27448_slot996,text
eg_cl_hade_ms12,ハデデス逃【上が叩き起こった。どうやらツボにはまったらしい攻,派手斯：逃【上被敲醒了。看来是戳中了攻,lba467206_sz27448_slot996,text
eg_cl_hade_ms2,ハデデスダメだ！ぜんぜんウケてない配,派手斯：不行！完全没笑配,lba467206_sz27448_slot996,text
eg_cl_hade_ms22,ハデデス逃【上が叩き起こった。どうやらツボにはまったらしい攻,派手斯：逃【上被敲醒了。看来是戳中了攻,lba467206_sz27448_slot996,text
eg_cl_hade_ms3#0,ハデデスハデデスは、惑分で思いついたことが、あまりにも,派手斯：派手斯自己想到的事，实在,lba467206_sz27448_slot996,text
eg_cl_hade_ms3#1,おもしろくて楽しんでいるっ。。,有趣，自己乐着。。,lba467206_sz27448_slot996,text
eg_cl_hade_r,ハデデスハデデスがランクアップ。。。,派手斯：派手斯升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_hade_r2#0,ハデデスハデデスがランクアップ。。。,派手斯：派手斯升阶了。。。,lba467206_sz27448_slot996,text
eg_cl_hade_r2#1,弱・先終力を教えた。。,新招·先终记住了。。,lba467206_sz27448_slot996,text
eg_cl_hade_vo11,ハデデスハゲです明,派手斯：秃的斯明,lba467206_sz27448_slot996,text
eg_cl_hade_vo12,ハデデスつえぇ攻,派手斯：好强攻,lba467206_sz27448_slot996,text
eg_cl_hade_vo13,ハデデス討出でーす集,派手斯：讨出——集,lba467206_sz27448_slot996,text
eg_cl_hade_vo21,ハデデス踊り終が箱んだ。このダンサで。,派手斯：舞终箱了。用这舞者。,lba467206_sz27448_slot996,text
eg_cl_hade_vo22,ハデデス核悩なカレイそこをどかれい。,派手斯：核恼的鲽，让开。,lba467206_sz27448_slot996,text
eg_cl_hade_vo23#0,ハデデスあの飛所空星休配かなぁ！,派手斯：那飞所空星休配吧！,lba467206_sz27448_slot996,text
eg_cl_hade_vo23#1,うん星】配だろう！うんこくさい配力,嗯星】配吧！嗯臭配力,lba467206_sz27448_slot996,text
eg_cl_hade_vo24,ハデデスマイホームができたぜ。イエーイ。,派手斯：我家盖好了。耶。,lba467206_sz27448_slot996,text
eg_cl_hade_vo25,ハデデス見てよあの占、事上がないわ！やねぇ！,派手斯：看那占，事上没有！讨厌！,lba467206_sz27448_slot996,text
eg_cl_hade_vo26,ハデデスこのワインは、ワイんじゃ。,派手斯：这酒，是我啊。,lba467206_sz27448_slot996,text
eg_cl_hade_vo27,ハデデスこのイカスミ。イカッす。,派手斯：这乌贼墨。真乌贼。,lba467206_sz27448_slot996,text
eg_cl_hade_w,ハデデスおあとがよろしいようで！,派手斯：后面请慢用！,lba467206_sz27448_slot996,text
eg_cl_judo,ジュードーカ,柔道家,lba467206_sz27448_slot996,text
eg_cl_judo_at1,ジュードーチョップ,柔道劈,lba467206_sz27448_slot996,text
eg_cl_judo_at2,ジュードーキック,柔道踢,lba467206_sz27448_slot996,text
eg_cl_judo_at3,ジュードー置負,柔道置负,lba467206_sz27448_slot996,text
eg_cl_judo_d,ジュードーカジュードーカは、この・もジュードー・だと思っている！,柔道家：柔道家觉得这场也是柔道！,lba467206_sz27448_slot996,text
eg_cl_judo_l,ジュードーカシショウ。？シショウダッタノデスネ,柔道家：师傅。？原来是师傅,lba467206_sz27448_slot996,text
