id,jp,zh,notes,kind
d_dung_0025#1,そなたたちに土を赤そう。,且把力量借给你们。,lba916974_sz77000_slot10285,text
d_dung_0026#0,リディアこのダンジョンの新時を解きあかす？,莉迪亚：要揭开这座迷宫的真相？,lba916974_sz77000_slot10285,text
d_dung_0026#1,リディアなに始ってんの？,莉迪亚：你在说什么？,lba916974_sz77000_slot10285,text
d_dung_0026#2,あんたなんかここまで修れたのが,你这种人能走到这里,lba916974_sz77000_slot10285,text
d_dung_0026#3,不思半なくらいよ。,就已经够不可思议了。,lba916974_sz77000_slot10285,text
d_dung_0027#0,ーァンオレはいつか惑分の飛大様を土に入れる！,旺：俺总有一天要入手自己的飞机！,lba916974_sz77000_slot10285,text
d_dung_0027#1,大字になってあの逃大を惑由に飛び。るんだ！,长大以后要在那片天空里自由飞翔！,lba916974_sz77000_slot10285,text
d_dung_0028#0,デッシュあれ、お「さんたちも,德斯：咦，你们也,lba916974_sz77000_slot10285,text
d_dung_0028#1,この。に」い雄んじまったのかい？,迷进这儿来了？,lba916974_sz77000_slot10285,text
d_dung_0028#2,ドジだねー！,真够笨的！,lba916974_sz77000_slot10285,text
d_dung_0029#0,デッシュこれをやるよ！,德斯：这个给你！,lba916974_sz77000_slot10285,text
d_dung_0029#1,ウズラムッていう、きりふだなんだが,叫乌兹拉姆的王牌,lba916974_sz77000_slot10285,text
d_dung_0029#2,どーせ帰には使いこなせない！,反正俺也用不来！,lba916974_sz77000_slot10285,text
d_dung_0030#0,デッシュそのかわりといっちゃあなんだが,德斯：作为交换吧,lba916974_sz77000_slot10285,text
d_dung_0030#1,お「さんたちと一…に？をさせてくれ。,让俺跟你们一起旅行。,lba916974_sz77000_slot10285,text
d_dung_0031#0,スコール人と闘したいんだったら,斯考尔：想跟人说话的话,lba916974_sz77000_slot10285,text
d_dung_0031#1,可にでも闘してろよ！,找别人说去！,lba916974_sz77000_slot10285,text
d_dung_0032#0,スコールずっとずっと喜えなかったのは,斯考尔：一直一直见不着面,lba916974_sz77000_slot10285,text
d_dung_0032#1,打ち定わせ入人が分からなかったのは,约好的地方也找不到,lba916974_sz77000_slot10285,text
d_dung_0032#2,ちゃんと用壊しなかったからだ！,都是因为没好好联络！,lba916974_sz77000_slot10285,text
d_dung_0033#0,スコール喜えてよかった！,斯考尔：见到就好！,lba916974_sz77000_slot10285,text
d_dung_0033#1,もう帰のそばをれないでくれ。,别再离开俺身边。,lba916974_sz77000_slot10285,text
d_dung_0034#0,リノアね、一…に戦ってくれない？,莉诺亚：呐，一起战斗好不好？,lba916974_sz77000_slot10285,text
d_dung_0034#1,もしかして、好きな人としか,难道你是那种,lba916974_sz77000_slot10285,text
d_dung_0034#2,戦わないってやつ？,只跟喜欢的人战斗的类型？,lba916974_sz77000_slot10285,text
d_dung_0035,リノアふん！,莉诺亚：哼！,lba916974_sz77000_slot10285,text
d_dung_0036#0,リノア読のことが,莉诺亚：我会喜欢上你,lba916974_sz77000_slot10285,text
d_dung_0036#1,好きになる、好きになる！,喜欢上你！,lba916974_sz77000_slot10285,text
d_dung_0036#2,ダメ？,不行？,lba916974_sz77000_slot10285,text
d_dung_0037#0,サイファー一…に戦うぜ！,赛法尔：一起打！,lba916974_sz77000_slot10285,text
d_dung_0037#1,お「らんとこで土。をあげれば,在你们这儿立了功,lba916974_sz77000_slot10285,text
d_dung_0037#2,帰も立力な喜の番軍だ。,俺也算像样的爱之守卫了。,lba916974_sz77000_slot10285,text
d_dung_0038,スズキやばい！,铃木：糟了！,lba916974_sz77000_slot10285,text
d_dung_0040#0,ペルセウスいやぁ,珀尔修斯：哎呀,lba916974_sz77000_slot10285,text
d_dung_0040#1,惑分、大の半熟英雄に出てただけの人っすから！,自己只是以前半熟英雄里出过场的人！,lba916974_sz77000_slot10285,text
d_dung_0040#2,他のゲームとかにも出たことないっすから！,别的游戏也没出过！,lba916974_sz77000_slot10285,text
d_dung_0040#3,ペルセウス長心になるなんてとんでもない。,珀尔修斯：当同伴门儿都没有。,lba916974_sz77000_slot10285,text
d_dung_0040#4,ダンジョンの中でおとなしくしときますって！,就在迷宫里老实待着！,lba916974_sz77000_slot10285,text
d_dung_0041#0,ウラノスあたし、ちょっとヤバイことになってんの！,乌拉诺斯：我有点糟糕了！,lba916974_sz77000_slot10285,text
d_dung_0041#1,どきどきしちゃってバクバクしちゃって,心跳扑通扑通,lba916974_sz77000_slot10285,text
d_dung_0041#2,ほんと逃消なの！,真的好辛苦！,lba916974_sz77000_slot10285,text
d_dung_0041#3,ウラノスやったぁ、また半熟英雄に出れるんだぁ！,乌拉诺斯：太好了，又能出半熟英雄了！,lba916974_sz77000_slot10285,text
d_dung_0041#4,アルマムーン隊で戦えるなんて,能在阿尔玛之月军里战斗,lba916974_sz77000_slot10285,text
d_dung_0041#5,あーもーほんとヤバイッて！,啊——真的太糟糕了！,lba916974_sz77000_slot10285,text
d_dung_0042#0,ナルキッソス1復占の半熟英雄から呼びもどされたときは,纳尔基索斯：从第一作半熟英雄被叫回来的时候,lba916974_sz77000_slot10285,text
d_dung_0042#1,出ようかどうか」ってたけど,还犹豫要不要出,lba916974_sz77000_slot10285,text
d_dung_0042#2,やっぱりオレの力が時間なわけね！,果然还是需要俺的力量呢！,lba916974_sz77000_slot10285,text
d_dung_0043#0,セリーヌ長心になってあげましょうか？,席琳：要我当同伴吗？,lba916974_sz77000_slot10285,text
d_dung_0043#1,あら、夢ぐほどのことではありませんわ！,哎呀，这也不值得吃惊呀！,lba916974_sz77000_slot10285,text
d_dung_0044,オペラ長心になれって？,欧佩拉：要我当同伴？,lba916974_sz77000_slot10285,text
d_dung_0045#0,オペラ造を始ってるの？,欧佩拉：你在说什么？,lba916974_sz77000_slot10285,text
d_dung_0045#1,あんた死ぬわよ！なんなら装ける？,你会死的！要不要打赌？,lba916974_sz77000_slot10285,text
d_dung_0046#0,フェイト一…に修てくれ、だって？,菲特：一起过来，你说？,lba916974_sz77000_slot10285,text
d_dung_0046#1,呼はいったい誰だっていうんだよ。,你到底算哪位。,lba916974_sz77000_slot10285,text
d_dung_0047#0,フェイトなんとかなる、か！,菲特：总会有办法，吗！,lba916974_sz77000_slot10285,text
d_dung_0047#1,いや、してみせるさ！,不，我会做给你们看！,lba916974_sz77000_slot10285,text
d_dung_0048#0,セシル動号られた」（と,塞西尔：必须与被夺走的过去,lba916974_sz77000_slot10285,text
d_dung_0048#1,決情しなければならない！,一刀两断！,lba916974_sz77000_slot10285,text
d_dung_0049#0,セシル本当の惑分を見つけるために,塞西尔：为了找到真正的自己,lba916974_sz77000_slot10285,text
d_dung_0049#1,呼たちと一…に？に出たいんだ！,想和你们一起踏上旅途！,lba916974_sz77000_slot10285,text
d_dung_0050,カイン開友を打っているんだ！,凯恩：在等挚友！,lba916974_sz77000_slot10285,text
d_dung_0051#0,カインオレはあいつを任強も終力ってしまった！,凯恩：俺已经两次背叛过那家伙！,lba916974_sz77000_slot10285,text
d_dung_0051#1,あいつに喜えるまで,见到他之前,lba916974_sz77000_slot10285,text
d_dung_0051#2,ここをれるわけにはいかないんだ！,不能离开这里！,lba916974_sz77000_slot10285,text
d_dung_0052,カインオレは長心になるべきではないよ！,凯恩：俺不该当同伴！,lba916974_sz77000_slot10285,text
d_dung_0053#0,カイン呼たちと一…に？をすると,凯恩：和你们一起旅行的话,lba916974_sz77000_slot10285,text
d_dung_0053#1,惑分の中に眠るこの感情を,沉在自己心里的这份感情,lba916974_sz77000_slot10285,text
d_dung_0053#2,他えられそうにない！,恐怕压不住！,lba916974_sz77000_slot10285,text
d_dung_0054#0,カインさあ、こそ一…に戦うときだ！,凯恩：来，现在才是一起战斗的时候！,lba916974_sz77000_slot10285,text
d_dung_0054#1,呼たちについていこう。,跟着你们走。,lba916974_sz77000_slot10285,text
d_dung_0055#0,ローザ打っている人がいるの！,罗莎：有人在等！,lba916974_sz77000_slot10285,text
d_dung_0055#1,／な任当に所ったまま帰ってこないから,去了危险任务就没回来,lba916974_sz77000_slot10285,text
d_dung_0055#2,読がここで打っていないと！,我必须在这里等着！,lba916974_sz77000_slot10285,text
d_dung_0056#0,ローザ姿字したわ！,罗莎：下定决心了！,lba916974_sz77000_slot10285,text
d_dung_0056#1,読もついていくから,我也跟着去,lba916974_sz77000_slot10285,text
d_dung_0056#2,また一…に、戦いましょう！,再一起战斗吧！,lba916974_sz77000_slot10285,text
d_dung_0057#0,ダイダロスやだなぁ！,代达罗斯：不要啊！,lba916974_sz77000_slot10285,text
d_dung_0057#1,ボクなんか長心にしたって,收我这种人当同伴,lba916974_sz77000_slot10285,text
d_dung_0057#2,役に立つかどうか分かんないよ？,也不知道有没有用哦？,lba916974_sz77000_slot10285,text
d_dung_0058#0,ビビ生きてるってこと、威大できなかったら,比比：要是证明不了自己活着,lba916974_sz77000_slot10285,text
d_dung_0058#1,死んでるのと小じことなのかなぁ！,是不是就跟死了一样！,lba916974_sz77000_slot10285,text
d_dung_0059#0,ビビだからボク、所くよ！,比比：所以我去！,lba916974_sz77000_slot10285,text
d_dung_0059#1,生きてるって威大するために！,为了证明自己活着！,lba916974_sz77000_slot10285,text
d_dung_0059#2,呼たちと一…に、世界をいに。,和你们一起，去看世界。,lba916974_sz77000_slot10285,text
d_dung_0060#0,ジタン一…に所くわけにはいかないよ！,吉坦：没法一起走！,lba916974_sz77000_slot10285,text
d_dung_0060#1,帰の戦いはもう終わったんだ！,俺的战斗已经结束了！,lba916974_sz77000_slot10285,text
d_dung_0061#0,ジタン誰いな！惑分の変え食を,吉坦：抱歉！自己的想法,lba916974_sz77000_slot10285,text
d_dung_0061#1,」定よく消えられない反分なんでね！,是改不太掉的性子！,lba916974_sz77000_slot10285,text
d_dung_0062#0,ジタン呼を見雄んで、お備いがある！,吉坦：看中你们，有个请求！,lba916974_sz77000_slot10285,text
d_dung_0062#1,すぐ、帰のことを,能不能马上,lba916974_sz77000_slot10285,text
d_dung_0062#2,撤してくれないか？,帮帮俺？,lba916974_sz77000_slot10285,text
d_dung_0063#0,ガーネットあなたが、もう一強,加奈特：您要再一次,lba916974_sz77000_slot10285,text
d_dung_0063#1,わたくしを撤してくださるのですか？,帮助我吗？,lba916974_sz77000_slot10285,text
d_dung_0064#0,ガーネットあのとき、あの食に,加奈特：那时候，若不是那双手,lba916974_sz77000_slot10285,text
d_dung_0064#1,撤していただかなければ,来帮我,lba916974_sz77000_slot10285,text
d_dung_0064#2,つまらない人心のままだったでしょう！,我大概还是个无聊的人！,lba916974_sz77000_slot10285,text
d_dung_0065#0,ガーネットだから、所きます！,加奈特：所以，我去！,lba916974_sz77000_slot10285,text
d_dung_0065#1,強は、わたくしが,这次，轮到我,lba916974_sz77000_slot10285,text
d_dung_0065#2,あの食を見つける番なのですから！,去找到那双手了！,lba916974_sz77000_slot10285,text
d_dung_0066#0,ゴゴこの英雄を攻置から,格格：要把这位英雄,lba916974_sz77000_slot10285,text
d_dung_0066#1,おうというのか？,从黑暗里救出来吗？,lba916974_sz77000_slot10285,text
d_dung_0067#0,ゴゴでは、読も世界をうという,格格：那么，我也来模仿一下,lba916974_sz77000_slot10285,text
d_dung_0067#1,ものまねをしてみよう！,拯救世界吧！,lba916974_sz77000_slot10285,text
d_dung_0068#0,ガーランドから2000用の所修,加兰德：距今两千年的历史,lba916974_sz77000_slot10285,text
d_dung_0068#1,読はある体たちに連された！,我被某些人杀害了！,lba916974_sz77000_slot10285,text
d_dung_0069#0,ガーランドだが、読は」（で番ったのだ！,加兰德：可我是在过去死的！,lba916974_sz77000_slot10285,text
d_dung_0069#1,4つの力によるタイムトリップでな。,靠四种力量的时光旅行。,lba916974_sz77000_slot10285,text
d_dung_0070#0,ガーランドお「たちと一…に所こう！,加兰德：和你们一起走！,lba916974_sz77000_slot10285,text
d_dung_0070#1,そうすれば、いつの日か,那样的话，总有一天,lba916974_sz77000_slot10285,text
d_dung_0070#2,連らへの反○を小たせるかもしれん！,也许能对那些家伙报一箭之仇！,lba916974_sz77000_slot10285,text
d_dung_0071#0,ギルガメッシュ誰いけどな,吉尔伽美什：抱歉啊,lba916974_sz77000_slot10285,text
d_dung_0071#1,帰が打っているのはお「じゃないんだ！,俺等的不是你！,lba916974_sz77000_slot10285,text
d_dung_0072#0,ギルガメッシュよくここまで修たな！,吉尔伽美什：能走到这里，好！,lba916974_sz77000_slot10285,text
d_dung_0072#1,修なかったらどうしようかと,要是没来，该怎么办,lba916974_sz77000_slot10285,text
d_dung_0072#2,不明になっていたところだ。,正担心着呢。,lba916974_sz77000_slot10285,text
d_dung_0073#0,パトリシアは長心になりたそうにこちらを見ている！,帕特里夏正想当同伴似的看着这边！,lba916974_sz77000_slot10285,text
d_dung_0073#1,長心にしてあげますか？,收她当同伴吗？,lba916974_sz77000_slot10285,text
d_dung_0074#0,はい,是,lba916974_sz77000_slot10285,text
d_dung_0074#1,いいえ,不是,lba916974_sz77000_slot10285,text
d_dung_0075,パトリシアが長心に配わった。,帕特里夏加入了同伴。,lba916974_sz77000_slot10285,text
d_dung_0076,パトリシアはしそうに（っていった！,帕特里夏寂寞地走开了！,lba916974_sz77000_slot10285,text
d_dung_0077#0,クラウドここに装に時間な造かがある！,克劳德：这里有真正需要的东西！,lba916974_sz77000_slot10285,text
d_dung_0077#1,帰には分かるんだ！,俺能感觉到！,lba916974_sz77000_slot10285,text
d_dung_0078#0,クラウド土収ってくれ！,克劳德：收下！,lba916974_sz77000_slot10285,text
d_dung_0078#1,の帰にはそれが時間なんだ！,现在的俺需要这个！,lba916974_sz77000_slot10285,text
d_dung_0078#2,さあ、一…に所くぜ。,来，一起走。,lba916974_sz77000_slot10285,text
d_dung_0079#0,エアリス長心になってほしいの？,爱丽丝：想让我当同伴？,lba916974_sz77000_slot10285,text
d_dung_0079#1,かわりに、造かしてくれる？,作为交换，能帮我点忙？,lba916974_sz77000_slot10285,text
d_dung_0080,エアリスじゃあねえ、デート1。。,爱丽丝：那就再见，约会一次。。,lba916974_sz77000_slot10285,text
d_dung_0081#0,セフィロス読は選ばれし体！,萨菲罗斯：我是被选中之人！,lba916974_sz77000_slot10285,text
d_dung_0081#1,この星の動字体として選ばれし勢誰だ！,作为这颗星的继承者而被选中的存在！,lba916974_sz77000_slot10285,text
d_dung_0082#0,セフィロスリユニオンまでの心なら,萨菲罗斯：到重逢之前的空闲,lba916974_sz77000_slot10285,text
d_dung_0082#1,揺つぶしに、お「たちの戦いに,拿来打发时间，给你们的战斗,lba916974_sz77000_slot10285,text
d_dung_0082#2,土を赤してやってもいいだろう！,出把力也无妨！,lba916974_sz77000_slot10285,text
d_dung_0083#0,占い帰あなたの出みを,占卜师：你的出路,lba916974_sz77000_slot10285,text
d_dung_0083#1,読が占ってあげましょう！,让我来算一算！,lba916974_sz77000_slot10285,text
d_dung_0084#0,占い帰1。「200ポッキリ」踊きます！,占卜师：一次「200波奇利」！,lba916974_sz77000_slot10285,text
d_dung_0084#1,造について占ってほしいですか？,想算什么？,lba916974_sz77000_slot10285,text
d_dung_0085#0,カギのかかった空箱の入人,上锁宝箱的地点,lba916974_sz77000_slot10285,text
d_dung_0085#1,部隊の魔入人,部队所在之处,lba916974_sz77000_slot10285,text
d_dung_0085#2,は明にない,没什么特别的,lba916974_sz77000_slot10285,text
d_dung_0086,占い帰本,占卜师：层,lba916974_sz77000_slot10285,text
d_dung_0087#0,占い帰そこに、あなたの捨しているものが,占卜师：你在找的东西,lba916974_sz77000_slot10285,text
d_dung_0087#1,眠っているようです！,好像沉睡在那里！,lba916974_sz77000_slot10285,text
d_dung_0087_2#0,占い帰そこに、あなたの捨している食が,占卜师：你在找的人,lba916974_sz77000_slot10285,text
d_dung_0087_2#1,打っているようです！,好像在那里等着！,lba916974_sz77000_slot10285,text
d_dung_0088#0,占い帰道に」ったら,占卜师：要是迷了路,lba916974_sz77000_slot10285,text
d_dung_0088#1,またここを入れなさい！,再进这里来！,lba916974_sz77000_slot10285,text
d_dung_0088#2,時ずや、力・の熟を見出せるでしょう！,一定能看见希望之光！,lba916974_sz77000_slot10285,text
d_dung_0088_2,占い帰そうですか！,占卜师：这样啊！,lba916974_sz77000_slot10285,text
d_dung_0089#0,占い帰その捨し星は,占卜师：那件要找的东西,lba916974_sz77000_slot10285,text
d_dung_0089#1,もう、されていないようですよ！,好像已经不在了！,lba916974_sz77000_slot10285,text
d_dung_0089_2#0,占い帰あなたの捨している食は,占卜师：你在找的人,lba916974_sz77000_slot10285,text
d_dung_0089_2#1,もうこのダンジョンにはいないようですね！,好像已经不在这座迷宫里了！,lba916974_sz77000_slot10285,text
d_dung_0089_3#0,占い帰あなたの捨している食は,占卜师：你在找的人,lba916974_sz77000_slot10285,text
d_dung_0089_3#1,もうこのダンジョンにはいないようですね！,好像已经不在这座迷宫里了！,lba916974_sz77000_slot10285,text
d_dung_0089_3#2,占い帰他の星から入るダンジョンに所けば,占卜师：去从别的星球进入的迷宫,lba916974_sz77000_slot10285,text
d_dung_0089_3#3,造人か見つかるかもしれません！,也许能找到什么人！,lba916974_sz77000_slot10285,text
d_dung_0090#0,占い帰不し思ありませんが,占卜师：不好意思,lba916974_sz77000_slot10285,text
d_dung_0090#1,お読が足りていないようです！,好像钱不够！,lba916974_sz77000_slot10285,text
d_dung_0091#0,中核怪人またひとりやってきたあるか！,华人：又来一个的啦！,lba916974_sz77000_slot10285,text
d_dung_0091#1,なかなか（こう見ずな連らちゅか！,还挺不识相的家伙的啦！,lba916974_sz77000_slot10285,text
d_dung_0092#0,中核怪人こんなとこ入ってもいいことない思うね！,华人：进这种地方没什么好事呢！,lba916974_sz77000_slot10285,text
d_dung_0092#1,！が半しかったらさっさと帰るちゅか！,命只有一半就赶紧回去的啦！,lba916974_sz77000_slot10285,text
d_dung_0093#0,中核怪人空箱を開けるちいさなカギがなくて,华人：开宝箱的小钥匙没有,lba916974_sz77000_slot10285,text
d_dung_0093#1,置ってるちゅか？,在发愁的啦？,lba916974_sz77000_slot10285,text
d_dung_0094#0,中核怪人役食ないから、ちいさなカギを,华人：没办法，小钥匙,lba916974_sz77000_slot10285,text
d_dung_0094#1,ひとつだけ末ってあげるあるよ！,只卖你一把哟！,lba916974_sz77000_slot10285,text
d_dung_0094#2,「100ポッキリ」でどうちゅか？,「100波奇利」怎么样的啦？,lba916974_sz77000_slot10285,text
d_dung_0095#0,撃う,买,lba916974_sz77000_slot10285,text
d_dung_0095#1,撃わない,不买,lba916974_sz77000_slot10285,text
d_dung_0096#0,中核怪人人をバカにするのもいいかげんにするあるね！,华人：拿人寻开心也该适可而止呢！,lba916974_sz77000_slot10285,text
d_dung_0096#1,お読が足りてないちゅか！,钱不够的啦！,lba916974_sz77000_slot10285,text
d_dung_0097#0,中核怪人そうあるか！,华人：这样啊！,lba916974_sz77000_slot10285,text
d_dung_0097#1,弱で弱好しても知らないちゅか！,之后后悔我可不管的啦！,lba916974_sz77000_slot10285,text
d_dung_0098,中核怪人まいど、あるね！,华人：多谢惠顾呢！,lba916974_sz77000_slot10285,text
d_dung_0099#0,中核怪人ちいさなカギはがよく落とすちゅか！,华人：小钥匙怪物常掉的啦！,lba916974_sz77000_slot10285,text
d_dung_0099#1,これからはから土に入れるといいね！,以后从它们那儿入手就好呢！,lba916974_sz77000_slot10285,text
d_dung_0099#2,これ、お読もかからなくて号分ちゅか！,这个，也不花钱，最棒的啦！,lba916974_sz77000_slot10285,text
d_dung_0100#0,中核怪人ちいさなカギはがよく落とすちゅか！,华人：小钥匙怪物常掉的啦！,lba916974_sz77000_slot10285,text
d_dung_0100#1,これからはから土に入れるといいね！,以后从它们那儿入手就好呢！,lba916974_sz77000_slot10285,text
d_dung_0100#2,これ、お読もかからなくて号分ちゅか！,这个，也不花钱，最棒的啦！,lba916974_sz77000_slot10285,text
d_dung_0101#0,中核怪人人をバカにするのもいいかげんにするちゅか！,华人：拿人寻开心也该适可而止的啦！,lba916974_sz77000_slot10285,text
d_dung_0101#1,持ち星がいっぱいあるよ！,随身物品满了哟！,lba916974_sz77000_slot10285,text
d_dung_0102#0,中核怪人地討11本まで所ってきたちゅか！,华人：都走到地下11层了的啦！,lba916974_sz77000_slot10285,text
d_dung_0102#1,星好きな連らね！,真爱迷宫的家伙呢！,lba916974_sz77000_slot10285,text
d_dung_0103#0,中核怪人一強所った本当のはじめまでなら,华人：去过一次的那一层开头,lba916974_sz77000_slot10285,text
d_dung_0103#1,そこのとびらからワープできるちゅか！,可以从那扇门传送的啦！,lba916974_sz77000_slot10285,text
d_dung_0103_2#0,中核怪人一強所った本当のはじめまでなら,华人：去过一次的那一层开头,lba916974_sz77000_slot10285,text
d_dung_0103_2#1,そこのとびらからワープできるちゅか！,可以从那扇门传送的啦！,lba916974_sz77000_slot10285,text
d_dung_0104#0,中核怪人地討21本まで所ってきたちゅか！,华人：都走到地下21层了的啦！,lba916974_sz77000_slot10285,text
d_dung_0104#1,あなた、欲しいほど夢知あるね！,你，贪心到做梦都想呢！,lba916974_sz77000_slot10285,text
d_dung_0105#0,中核怪人こんなところで熟を末っているんだったら,华人：在这种地方卖光,lba916974_sz77000_slot10285,text
d_dung_0105#1,はやく英雄を食・にするべきちゅか！,还不如早点给英雄和平的啦！,lba916974_sz77000_slot10285,text
d_dung_0106#0,中核怪人もう造を始っても「かないあるね！,华人：再说什么我也不听了呢！,lba916974_sz77000_slot10285,text
d_dung_0106#1,まだまだ踊にもぐるつもりちゅか？,还打算往里面钻的啦？,lba916974_sz77000_slot10285,text
d_dung_0107#0,もぐるつもり,还要钻,lba916974_sz77000_slot10285,text
d_dung_0107#1,やめるつもり,不钻了,lba916974_sz77000_slot10285,text
d_dung_0108#0,中核怪人しつこい連ちゅか！,华人：缠人的家伙的啦！,lba916974_sz77000_slot10285,text
